Date;High price;Low price;Closing price
2012-02-24;1102.14;1091.43;1100.01
2012-02-27;1097.49;1082.25;1093.57
2012-02-28;1102.46;1092.92;1102.17
2012-02-29;1109.78;1099.23;1101.76
2012-03-01;1108.88;1092.72;1104.58
2012-03-02;1106.75;1096.91;1105.11
2012-03-05;1101.57;1091.59;1097.42
2012-03-06;1091.68;1055.48;1057.57
2012-03-07;1068.97;1054.93;1062.64
2012-03-08;1091.31;1071.62;1091.31
2012-03-09;1095.19;1083.9;1089.8
2012-03-12;1094.44;1084.38;1092.31
2012-03-13;1106.24;1098.63;1106.12
2012-03-14;1117.81;1109.57;1115.66
2012-03-15;1121.1;1112.32;1121.1
2012-03-16;1127.54;1117.1;1123.35
2012-03-19;1122.44;1114.93;1121.39
2012-03-20;1116.07;1100.73;1104.62
2012-03-21;1110.75;1085.44;1088.76
2012-03-22;1096.29;1070.64;1077.34
2012-03-23;1084.57;1068.27;1084.29
2012-03-26;1102.88;1079.94;1102.88
2012-03-27;1110.01;1093.34;1095.42
2012-03-28;1096.84;1081.27;1083.92
2012-03-29;1081.22;1054.46;1058.32
2012-03-30;1074.88;1062.67;1074.48
2012-04-02;1086.47;1064.04;1086.47
2012-04-03;1088.84;1079.56;1080.56
2012-04-04;1070.78;1036.82;1041.61
2012-04-05;1051.54;1030.94;1036.4
2012-04-10;1031.95;1013.62;1013.62
2012-04-11;1032.38;1014.29;1026.8
2012-04-12;1050.91;1024.89;1049.86
2012-04-13;1048;1025.41;1027.72
2012-04-16;1044.22;1021.76;1036.41
2012-04-17;1060.25;1032.67;1055.24
2012-04-18;1053.78;1033.62;1036.15
2012-04-19;1052.42;1039.64;1041.64
2012-04-20;1055.97;1037.26;1055.73
2012-04-23;1048.09;1004.57;1007.32
2012-04-24;1030.86;1015.17;1026.62
2012-04-25;1044.87;1034.57;1041.67
2012-04-26;1050.27;1029.4;1035.01
2012-04-27;1057.99;1033.52;1056.67
2012-04-30;1060.78;1053.23;1059.62
2012-05-02;1071.42;1044.87;1051.48
2012-05-03;1063.27;1049.07;1059.9
2012-05-04;1050.66;1026.03;1031.95
2012-05-07;1032.33;1011.95;1030.71
2012-05-08;1030.45;1015.47;1018.54
2012-05-09;1029.48;1006.28;1018.53
2012-05-10;1030.72;1015.76;1026.5
2012-05-11;1033.13;1018.16;1032.41
2012-05-14;1026.07;994.75;1004.87
2012-05-15;1015.51;996.36;999.22
2012-05-16;995.23;983.25;986.94
2012-05-18;971.14;955.14;955.98
2012-05-21;977.5;955.01;975.97
2012-05-22;1004.17;984.22;1000.53
2012-05-23;992.71;973.75;974.56
2012-05-24;988.13;971.42;986.62
2012-05-25;995.52;976.26;985.03
2012-05-28;1000.68;976.88;985.12
2012-05-29;1006.91;988.75;1001.83
2012-05-30;1000.02;982.63;986.61
2012-05-31;991.49;969.16;975.98
2012-06-01;980.53;946.37;956.7
2012-06-04;956.76;941.11;946.12
2012-06-05;957.62;948.69;951.91
2012-06-07;990.57;970.49;981.95
2012-06-08;978.97;962.9;975.76
2012-06-11;1002.07;981.9;982.29
2012-06-12;988.07;976.13;987.16
2012-06-13;997.06;971.43;976.01
2012-06-14;976.03;958.27;971.66
2012-06-15;980.37;973.77;977.53
2012-06-18;992.44;971.76;981.05
2012-06-19;1000.9;980.89;1000.19
2012-06-20;1016.12;996.68;1014.99
2012-06-21;1015.64;1005.18;1009.84
2012-06-25;999.5;984.32;985.34
2012-06-26;989.9;976.39;981.64
2012-06-27;993.15;981.19;991.97
2012-06-28;996.01;971.9;979.53
2012-06-29;1019.06;998.25;1019.06
2012-07-02;1030.62;1019.08;1024.86
2012-07-03;1040.16;1026.62;1040.16
2012-07-04;1042.32;1030.36;1038.42
2012-07-05;1048.38;1028.02;1035.87
2012-07-06;1035.52;1023.87;1023.87
2012-07-09;1025.94;1018.54;1020.44
2012-07-10;1032.76;1016.74;1028.09
2012-07-11;1029.87;1019.01;1026.12
2012-07-12;1021.78;1009.32;1013.72
2012-07-13;1033.82;1016.78;1030.94
2012-07-16;1037.8;1029.4;1037.8
2012-07-17;1041.2;1022.21;1024.44
2012-07-18;1034.09;1017;1032.82
2012-07-19;1051.46;1036.52;1050.71
2012-07-20;1052.76;1037.9;1041.56
2012-07-23;1033.53;1011.67;1021.81
2012-07-24;1026.36;1015.47;1021.77
2012-07-25;1034.41;1014.83;1029.3
2012-07-26;1053.52;1021.09;1048.37
2012-07-27;1061.97;1042.21;1059.75
2012-07-30;1067.89;1056.87;1066.13
2012-07-31;1071.41;1061.61;1068.16
2012-08-01;1068.99;1060.99;1065.91
2012-08-02;1079.85;1053.49;1058.1
2012-08-03;1081.26;1059.72;1081.07
2012-08-06;1082.85;1074.24;1076.44
2012-08-07;1077.96;1063.29;1075.7
2012-08-08;1079.95;1069.65;1079.95
2012-08-09;1085.28;1075.99;1083.67
2012-08-10;1082.5;1070.29;1079.52
2012-08-13;1079.55;1071.53;1077.27
2012-08-14;1083.39;1074.01;1079.46
2012-08-15;1077.49;1072.86;1075.17
2012-08-16;1078.34;1071.71;1078.04
2012-08-17;1092.6;1080.92;1091.45
2012-08-20;1093.74;1081.01;1084.06
2012-08-21;1086.29;1079.85;1085.07
2012-08-22;1077.09;1057.85;1061.8
2012-08-23;1072.85;1051.01;1055.17
2012-08-24;1059.12;1049.05;1058.58
2012-08-27;1065.55;1055.92;1065.55
2012-08-28;1059.68;1040.83;1040.83
2012-08-29;1050.58;1040.39;1045.73
2012-08-30;1044.23;1033.02;1038.38
2012-08-31;1048.27;1034.24;1043.93
2012-09-03;1052.75;1039.99;1049.52
2012-09-04;1050.25;1032.53;1035.74
2012-09-05;1040.74;1028.93;1038.13
2012-09-06;1063.74;1038.41;1058.45
2012-09-07;1074.83;1064.53;1070.87
2012-09-10;1073.31;1066.89;1067.57
2012-09-11;1076.64;1060.44;1076.57
2012-09-12;1087.95;1073.46;1085.76
2012-09-13;1086.71;1080.81;1086.3
2012-09-14;1119.19;1102.04;1114.98
2012-09-17;1112.65;1106.19;1108.53
2012-09-18;1105.76;1096.63;1100.98
2012-09-19;1108.53;1101.67;1106.43
2012-09-20;1102.68;1095.42;1100.23
2012-09-21;1106.41;1097.52;1099.89
2012-09-24;1100.12;1092.07;1099.73
2012-09-25;1106.07;1092.63;1105.73
2012-09-26;1097.09;1085.49;1088.16
2012-09-27;1091.35;1080.77;1083.62
2012-09-28;1088.54;1072.24;1072.45
2012-10-01;1086.64;1069.35;1085.14
2012-10-02;1090.01;1078.1;1084.97
2012-10-03;1084.2;1076.85;1080.24
2012-10-04;1085.11;1076.04;1083.09
2012-10-05;1098.72;1085.55;1093.54
2012-10-08;1087.97;1078.37;1079.91
2012-10-09;1084.17;1073.29;1073.66
2012-10-10;1072.34;1059.46;1061.55
2012-10-11;1069.02;1055.85;1065.34
2012-10-12;1064.79;1056.69;1058.7
2012-10-15;1068.07;1058;1063.71
2012-10-16;1072.86;1062.72;1072.86
2012-10-17;1076.16;1068.85;1075.5
2012-10-18;1083.57;1072.49;1082.72
2012-10-19;1081.39;1064.62;1064.64
2012-10-22;1075.95;1061.89;1067.28
2012-10-23;1068.52;1044.2;1048.6
2012-10-24;1054.72;1034.55;1050.47
2012-10-25;1062.34;1046.12;1057.74
2012-10-26;1061.01;1048.17;1059.2
2012-10-29;1059.51;1051.52;1055.57
2012-10-30;1061.62;1054.73;1059.2
2012-10-31;1065.7;1051.96;1052.11
2012-11-01;1064.08;1047.28;1062.51
2012-11-02;1069.91;1062.6;1069.91
2012-11-05;1068.27;1062.18;1063.35
2012-11-06;1073.88;1063.16;1072.48
2012-11-07;1079.03;1056.4;1056.4
2012-11-08;1064.37;1052.5;1055.52
2012-11-09;1059.45;1043.64;1052.15
2012-11-12;1057.49;1049.6;1052.3
2012-11-13;1053.95;1040.13;1052.98
2012-11-14;1056.87;1048.84;1052.22
2012-11-15;1045.61;1037.56;1038.33
2012-11-16;1043.01;1026.47;1027.04
2012-11-19;1051.36;1034.7;1051.36
2012-11-20;1055.22;1047.45;1053.91
2012-11-21;1056.9;1048.16;1053.64
2012-11-22;1062.19;1054.01;1060.98
2012-11-23;1071.77;1058.31;1071.77
2012-11-26;1074.21;1065.11;1068.98
2012-11-27;1075.56;1068.24;1071.73
2012-11-28;1069.97;1061.19;1069.39
2012-11-29;1085.03;1074.22;1085.03
2012-11-30;1090.94;1083.25;1085.85
2012-12-03;1096.94;1086.84;1088.88
2012-12-04;1090.06;1085.16;1088.6
2012-12-05;1096.26;1090.41;1091.33
2012-12-06;1102.71;1094.92;1098.03
2012-12-07;1100.84;1094.66;1098.62
2012-12-10;1107.03;1093.55;1105.95
2012-12-11;1109.56;1101.99;1108.96
2012-12-12;1109.98;1102.22;1103.35
2012-12-13;1103.88;1092.12;1092.12
2012-12-14;1099.07;1093.55;1098.08
2012-12-17;1102.41;1094.8;1101.71
2012-12-18;1108.75;1103.1;1107.48
2012-12-19;1110.03;1103.95;1108.94
2012-12-20;1109.2;1101.91;1108.07
2012-12-21;1109.14;1097.98;1107.93
2012-12-27;1114.05;1104.07;1110.91
2012-12-28;1114;1104.69;1104.73
2013-01-02;1129.96;1116.62;1129.96
2013-01-03;1130.89;1126.1;1130.4
2013-01-04;1136.77;1126.38;1136.77
2013-01-07;1137.37;1130.13;1130.13
2013-01-08;1133.28;1124.32;1125.39
2013-01-09;1128.66;1118.98;1127.67
2013-01-10;1131.27;1125.4;1126.87
2013-01-11;1132.28;1126.66;1132.28
2013-01-14;1138.07;1130.78;1132.84
2013-01-15;1133.97;1125.39;1127.51
2013-01-16;1130.65;1123.74;1130.62
2013-01-17;1137.73;1129.44;1136.2
2013-01-18;1141.17;1133.46;1135.02
2013-01-21;1143.63;1135.01;1143.09
2013-01-22;1142.96;1135.33;1139.15
2013-01-23;1141.99;1136.75;1140.82
2013-01-24;1146.93;1137.84;1146.93
2013-01-25;1158.5;1144.71;1158.5
2013-01-28;1162.49;1157.66;1160.25
2013-01-29;1161.97;1155.74;1161.97
2013-01-30;1173.38;1162.97;1173.38
2013-01-31;1182.12;1168.25;1169.17
2013-02-01;1178.87;1167.53;1176.11
2013-02-04;1177.41;1160.48;1161.19
2013-02-05;1175.54;1156.82;1175.54
2013-02-06;1181.03;1168.67;1174.79
2013-02-07;1177.06;1163.65;1165.71
2013-02-08;1175.64;1165.52;1175.05
2013-02-11;1176.28;1166.26;1171.01
2013-02-12;1176.68;1166.37;1175.98
2013-02-13;1186.02;1176.64;1185.46
2013-02-14;1184.55;1176.98;1182.91
2013-02-15;1187.52;1180.56;1183.43
2013-02-18;1186.45;1181.09;1185.98
2013-02-19;1193.8;1183.79;1193.77
2013-02-20;1201.28;1191.68;1200.54
2013-02-21;1195.14;1184.56;1188.95
2013-02-22;1207.36;1191.26;1205.1
2013-02-25;1212.32;1197.9;1199.44
2013-02-26;1191.67;1180.76;1180.9
2013-02-27;1194.13;1178.53;1194.07
2013-02-28;1200;1192.52;1199.4
2013-03-01;1203.76;1189.77;1199.21
2013-03-04;1203.64;1190.37;1203.47
2013-03-05;1219.22;1208.55;1217.41
2013-03-06;1221;1208.1;1208.39
2013-03-07;1213.33;1206.07;1208.09
2013-03-08;1219.83;1211.4;1215.14
2013-03-11;1218.28;1212.1;1218.08
2013-03-12;1219.5;1208.3;1208.52
2013-03-13;1211.47;1202.99;1210.89
2013-03-14;1222.8;1214.88;1221.85
2013-03-15;1218.99;1213.82;1217.35
2013-03-18;1211.85;1194.83;1209.67
2013-03-19;1210.19;1195.39;1195.98
2013-03-20;1205.83;1198.05;1203.1
2013-03-21;1198.48;1183.63;1187.72
2013-03-22;1196.98;1179.75;1196.43
2013-03-25;1206.78;1191.5;1195.58
2013-03-26;1199.91;1192.35;1194.99
2013-03-27;1200.2;1185.06;1194.49
2013-03-28;1203.44;1192.75;1201.19
2013-04-02;1211.25;1200.9;1210.08
2013-04-03;1210.36;1201.01;1203.38
2013-04-04;1201.46;1179.82;1183.01
2013-04-05;1184.8;1162.07;1168.79
2013-04-08;1177.83;1162.09;1164.85
2013-04-09;1178.4;1169.38;1175.62
2013-04-10;1194.67;1175.73;1193.66
2013-04-11;1197.37;1190.44;1195.53
2013-04-12;1192.4;1183.34;1185.33
2013-04-15;1186.94;1168.57;1177.61
2013-04-16;1177.2;1164.4;1167.48
2013-04-17;1171.06;1146.52;1147.48
2013-04-18;1155.47;1140.69;1146.65
2013-04-19;1153.99;1143.46;1147.31
2013-04-22;1158.29;1142.81;1143.3
2013-04-23;1172.79;1143.83;1172.79
2013-04-24;1176.91;1161.05;1176.91
2013-04-25;1198.33;1174.66;1194.86
2013-04-26;1196.55;1186.75;1194.66
2013-04-29;1200.2;1188.38;1198.11
2013-04-30;1204.04;1198.33;1198.99
2013-05-02;1197.1;1186.79;1194.42
2013-05-03;1208.61;1190.94;1203.34
2013-05-06;1207.2;1200;1205.17
2013-05-07;1215.14;1207.19;1208.1
2013-05-08;1221.83;1209.27;1221.83
2013-05-10;1232.85;1223.37;1227.31
2013-05-13;1230.48;1220.81;1223.89
2013-05-14;1225.98;1218.35;1224.85
2013-05-15;1230.4;1222.91;1230.12
2013-05-16;1239.91;1228.82;1235
2013-05-17;1244.67;1232.53;1244.25
2013-05-20;1250.1;1240.04;1243.37
2013-05-21;1248.16;1236.31;1248.14
2013-05-22;1257.56;1246.28;1254.57
2013-05-23;1234.17;1216.05;1224.45
2013-05-24;1231.29;1214.82;1217.06
2013-05-27;1231.68;1220.68;1231.68
2013-05-28;1245.8;1236.4;1244.04
2013-05-29;1238.24;1220.49;1222.37
2013-05-30;1229.04;1216.66;1225.18
2013-05-31;1225.55;1209.56;1214.77
2013-06-03;1222.66;1202.39;1209.71
2013-06-04;1220;1205.47;1207.56
2013-06-05;1205.17;1182.77;1185.04
2013-06-07;1197.98;1175.53;1192.98
2013-06-10;1197.17;1188.91;1192.86
2013-06-11;1190.97;1178.54;1184.62
2013-06-12;1192.91;1176.53;1177.26
2013-06-13;1174.03;1155.94;1173.57
2013-06-14;1185.21;1174.42;1177.59
2013-06-17;1196.45;1180.23;1191.39
2013-06-18;1198.12;1183.4;1193.95
2013-06-19;1192.21;1174.16;1174.84
2013-06-20;1163.66;1137.12;1138.6
2013-06-24;1129.34;1108.96;1112.14
2013-06-25;1133.21;1117.88;1129.25
2013-06-26;1147.82;1128.77;1144.78
2013-06-27;1163.34;1144.07;1161
2013-06-28;1166.36;1150.26;1151
2013-07-01;1165.98;1150.39;1165.64
2013-07-02;1167.34;1153.88;1161.38
2013-07-03;1154.73;1141.9;1154.54
2013-07-04;1178.3;1158.83;1175.22
2013-07-05;1186.33;1164.84;1167.52
2013-07-08;1186.96;1173.52;1182.64
2013-07-09;1194.77;1185.18;1194.75
2013-07-10;1197.34;1185.81;1195.31
2013-07-11;1211.37;1204.89;1211.37
2013-07-12;1216.92;1210.57;1210.73
2013-07-15;1222.6;1213.89;1215.23
2013-07-16;1219.69;1210.4;1212.62
2013-07-17;1218.38;1205.71;1211.1
2013-07-18;1219.57;1207.42;1217.57
2013-07-19;1221.21;1208.71;1221.21
2013-07-22;1225.17;1210.24;1213.38
2013-07-23;1222.46;1215.05;1216.68
2013-07-24;1232.61;1220.08;1230.34
2013-07-25;1232.95;1220.73;1232.95
2013-07-26;1237.26;1224.66;1227.86
2013-07-29;1236.29;1224.89;1226.98
2013-07-30;1238.78;1230.5;1236.86
2013-07-31;1242.05;1233.3;1234.07
2013-08-01;1248.38;1240.1;1248.38
2013-08-02;1252.82;1246.06;1250.54
2013-08-05;1253.65;1248.31;1251.77
2013-08-06;1254;1239.95;1242.12
2013-08-07;1244.3;1236.09;1240.41
2013-08-08;1254.36;1245.08;1249.22
2013-08-09;1258.07;1249.94;1253.79
2013-08-12;1257.21;1250.02;1253.69
2013-08-13;1263.57;1254.08;1260.44
2013-08-14;1265.88;1260.2;1262.48
2013-08-15;1258.72;1238.41;1245.35
2013-08-16;1255.21;1240.83;1255.02
2013-08-19;1257.45;1250.17;1250.84
2013-08-20;1248.24;1236.69;1247.15
2013-08-21;1250.03;1226.05;1226.05
2013-08-22;1241.44;1226.56;1237.14
2013-08-23;1243.82;1234.84;1243.82
2013-08-26;1246.95;1234.91;1245.99
2013-08-27;1241.41;1222.44;1224.85
2013-08-28;1226.02;1206.12;1218.15
2013-08-29;1225.53;1218.42;1224.31
2013-08-30;1226.23;1214.02;1214.35
2013-09-02;1232.38;1220.98;1230.88
2013-09-03;1240.99;1226.22;1238.64
2013-09-04;1244.59;1232.71;1242.52
2013-09-05;1250.11;1241.59;1243.9
2013-09-06;1250.13;1238.45;1249.05
2013-09-09;1251.05;1242.49;1249.11
2013-09-10;1268.25;1255.68;1268.22
2013-09-11;1274.16;1265.86;1270.66
2013-09-12;1271.38;1265.18;1268.3
2013-09-13;1266.89;1262.21;1265.97
2013-09-16;1279.99;1273.77;1278.41
2013-09-17;1277.53;1273.62;1274.22
2013-09-18;1277.12;1271.38;1276.74
2013-09-19;1291.88;1282.92;1286.49
2013-09-20;1287.01;1283.19;1285.78
2013-09-23;1286.69;1273.34;1274.77
2013-09-24;1282.73;1274.78;1282.73
2013-09-25;1276.65;1263.03;1265.69
2013-09-26;1277.41;1272.27;1275.23
2013-09-27;1279.67;1266.24;1269.48
2013-09-30;1262.14;1253.29;1259.6
2013-10-01;1269.25;1258.62;1268.35
2013-10-02;1265.28;1255.53;1260.24
2013-10-03;1267.98;1254.57;1256.27
2013-10-04;1258.83;1250.83;1251.39
2013-10-07;1249.35;1239.26;1246.86
2013-10-08;1247.85;1239.92;1241.82
2013-10-09;1245.85;1234.04;1235.36
2013-10-10;1261.62;1242.17;1260.52
2013-10-11;1268.01;1260.24;1266.39
2013-10-14;1262.01;1254.46;1258.72
2013-10-15;1272.39;1262.5;1265.46
2013-10-16;1266.94;1253.77;1266.01
2013-10-17;1269.11;1257.99;1266.91
2013-10-18;1283.9;1268.35;1283.9
2013-10-21;1290.76;1284.24;1288.55
2013-10-22;1300.92;1291.03;1300.23
2013-10-23;1295.1;1288.79;1291.62
2013-10-24;1298.66;1290.02;1298.6
2013-10-25;1291.61;1284.31;1290.63
2013-10-28;1294.97;1285.3;1288.42
2013-10-29;1293.7;1285.01;1290.78
2013-10-30;1295.6;1287.95;1291.14
2013-10-31;1290.68;1281.88;1283.52
2013-11-01;1285.49;1274.95;1278.42
2013-11-04;1286.32;1279.73;1281.41
2013-11-05;1285.29;1271.58;1274.07
2013-11-06;1288.14;1275.12;1283.48
2013-11-07;1296.48;1279.85;1284.69
2013-11-08;1287.15;1274.95;1281.86
2013-11-11;1287.99;1282.67;1287.71
2013-11-12;1288.01;1278.91;1279.86
2013-11-13;1278.37;1269.75;1274.7
2013-11-14;1289.46;1281.84;1289.17
2013-11-15;1296.76;1289.77;1295.93
2013-11-18;1305.43;1293.43;1304.8
2013-11-19;1301.17;1296.41;1299.51
2013-11-20;1298.28;1289.67;1294.7
2013-11-21;1290.58;1281.77;1290.5
2013-11-22;1297.87;1290.45;1297.87
2013-11-25;1306.13;1301.22;1306.13
2013-11-26;1308.13;1304.07;1305.78
2013-11-27;1311.47;1305.22;1310.13
2013-11-28;1316.3;1310.71;1315.21
2013-11-29;1314.85;1307.71;1307.71
2013-12-02;1309.09;1301.11;1304.58
2013-12-03;1305.11;1278.98;1281.32
2013-12-04;1288.3;1269.42;1279.03
2013-12-05;1284.2;1269.51;1269.51
2013-12-06;1278.69;1263.3;1274.63
2013-12-09;1284.78;1273.92;1283.35
2013-12-10;1282.67;1266.96;1270.2
2013-12-11;1276.29;1265.28;1268.05
2013-12-12;1265.15;1253.23;1255
2013-12-13;1261.81;1252.69;1255.71
2013-12-16;1269.11;1254.13;1269.08
2013-12-17;1275.01;1262.83;1263.26
2013-12-18;1277.46;1268.49;1275.12
2013-12-19;1300.89;1286.05;1300.89
2013-12-20;1311.38;1296.56;1309.92
2013-12-23;1320.56;1311.52;1320.56
2013-12-27;1335.59;1326.66;1334.42
2013-12-30;1338.53;1326.73;1332.95
2014-01-02;1334.71;1320.76;1324.35
2014-01-03;1330.69;1320.52;1325.12
2014-01-07;1330.09;1323.37;1326.24
2014-01-08;1332.22;1323.2;1324.83
2014-01-09;1332.66;1322.3;1323.58
2014-01-10;1334.47;1325.96;1329.84
2014-01-13;1335.52;1328.33;1328.65
2014-01-14;1325.51;1313.92;1323.89
2014-01-15;1343.93;1329.39;1342.99
2014-01-16;1345.22;1340.12;1342.65
2014-01-17;1351.83;1341.12;1350.1
2014-01-20;1352.78;1346.8;1350.98
2014-01-21;1355.37;1348.66;1350.02
2014-01-22;1358.55;1349.76;1355.24
2014-01-23;1354.84;1337.52;1339.8
2014-01-24;1344.69;1318.48;1318.53
2014-01-27;1318.85;1307.83;1317.24
2014-01-28;1321.3;1309.22;1318.41
2014-01-29;1327.25;1295.61;1310.13
2014-01-30;1311.12;1297.52;1302.83
2014-01-31;1306.29;1292.04;1304.45
2014-02-03;1312.32;1285.21;1285.91
2014-02-04;1283.9;1275.77;1280.99
2014-02-05;1295.81;1283.96;1292.46
2014-02-06;1313.83;1298.03;1308.14
2014-02-07;1315.41;1308.33;1313.2
2014-02-10;1319.41;1313.42;1318.65
2014-02-11;1335.12;1322.52;1335.12
2014-02-12;1341.14;1330;1330.02
2014-02-13;1330.41;1318.38;1330.38
2014-02-14;1337.14;1328.72;1335.89
2014-02-17;1345.58;1338.79;1342.2
2014-02-18;1343.36;1325.82;1329.04
2014-02-19;1338;1324.63;1338
2014-02-20;1341.87;1325.01;1341.85
2014-02-21;1350.17;1343.29;1349.12
2014-02-24;1370.11;1351.33;1370.11
2014-02-25;1372.51;1363.04;1371.94
2014-02-26;1373.68;1368.2;1373.36
2014-02-27;1373.66;1359.12;1368.83
2014-02-28;1371.3;1363.49;1369.13
2014-03-03;1349.53;1334.09;1335.56
2014-03-04;1363.51;1343.66;1363.44
2014-03-05;1368.14;1361.99;1364.92
2014-03-06;1376.45;1370.5;1374.32
2014-03-07;1376.32;1356.6;1358.36
2014-03-10;1367.19;1354.35;1359.93
2014-03-11;1365.53;1353.24;1359.18
2014-03-12;1355.22;1342.68;1346.36
2014-03-13;1351.25;1336.7;1337.23
2014-03-14;1329.95;1317.92;1326.82
2014-03-17;1350.48;1327.24;1349.39
2014-03-18;1362.08;1344.04;1359.07
2014-03-19;1362.94;1356.63;1360.48
2014-03-20;1352.47;1342.71;1352.47
2014-03-21;1354.89;1345.78;1351.43
2014-03-24;1353.66;1335.5;1335.5
2014-03-25;1350.77;1337.82;1350.67
2014-03-26;1359.28;1349.46;1351.48
2014-03-27;1344.29;1337.36;1341.69
2014-03-28;1350.26;1342.77;1346.48
2014-03-31;1365.03;1349.82;1364.97
2014-04-01;1377.38;1367.45;1375.01
2014-04-02;1382.13;1374.18;1377.5
2014-04-03;1375.17;1368.35;1368.88
2014-04-04;1376.48;1366.41;1369.69
2014-04-07;1363.73;1356.65;1357.31
2014-04-08;1363.52;1352.17;1361.53
2014-04-09;1371.65;1364.4;1366.53
2014-04-10;1373.32;1354.99;1354.99
2014-04-11;1348.43;1330.71;1344.12
2014-04-14;1349.97;1332.12;1348.22
2014-04-15;1351.73;1328.82;1329.28
2014-04-16;1342.55;1336.64;1342.55
2014-04-17;1345.75;1338.93;1341.56
2014-04-22;1369.45;1354.54;1369.45
2014-04-23;1364.35;1352.47;1353.06
2014-04-24;1369.38;1351.06;1365.27
2014-04-25;1368.33;1357.73;1360.35
2014-04-28;1368.39;1353.48;1357.56
2014-04-29;1371.71;1358.41;1371.65
2014-04-30;1367.8;1362.9;1364.39
2014-05-02;1369.31;1357.92;1360.19
2014-05-05;1362.61;1346.31;1358.59
2014-05-06;1364.6;1350.74;1352.98
2014-05-07;1352.79;1341.83;1343.13
2014-05-08;1359.13;1345.41;1359.13
2014-05-09;1358.77;1351.23;1354.34
2014-05-12;1364.81;1357.48;1364.78
2014-05-13;1373.62;1367.65;1373.62
2014-05-14;1375.93;1369.45;1375.93
2014-05-15;1386.5;1376.5;1385.84
2014-05-16;1384.18;1377.4;1382.14
2014-05-19;1382.42;1372.34;1379.92
2014-05-20;1384.37;1380.01;1381.27
2014-05-21;1389.05;1374.66;1385.86
2014-05-22;1391;1384.11;1388.52
2014-05-23;1392.3;1382.54;1392.28
2014-05-26;1397.47;1393.57;1394.15
2014-05-27;1399.34;1389.03;1395.39
2014-05-28;1397.72;1389.74;1392.85
2014-05-30;1404.63;1393.16;1402.08
2014-06-02;1406.26;1397.9;1399.4
2014-06-03;1398.86;1392.19;1395.77
2014-06-04;1397.9;1391.84;1397.47
2014-06-05;1401.23;1391.2;1391.2
2014-06-09;1406.44;1400.96;1406.44
2014-06-10;1406.74;1401.5;1406.22
2014-06-11;1410.09;1398.28;1400.35
2014-06-12;1402.66;1395.49;1397.67
2014-06-13;1397.39;1383.29;1390.15
2014-06-16;1392.16;1380.28;1382.98
2014-06-17;1390.09;1380.17;1384.27
2014-06-18;1389.61;1378.42;1378.42
2014-06-19;1391.52;1383.23;1386.04
2014-06-23;1399.17;1381.23;1396.08
2014-06-24;1400.56;1393;1400.37
2014-06-25;1393.82;1375.26;1380.5
2014-06-26;1383.16;1369.65;1372.38
2014-06-27;1379.02;1372.7;1379.02
2014-06-30;1384.13;1375.04;1376.81
2014-07-01;1384.36;1372.88;1384.36
2014-07-02;1390.02;1384.71;1388.11
2014-07-03;1409.44;1390.01;1409.44
2014-07-04;1409.17;1399.94;1399.94
2014-07-07;1404.68;1396.35;1397.11
2014-07-08;1399.88;1381.59;1381.59
2014-07-09;1385.43;1376.68;1379.77
2014-07-10;1379.09;1355.55;1357.82
2014-07-11;1366.53;1356.24;1362.35
2014-07-14;1383.04;1367.96;1382.55
2014-07-15;1386.03;1368.83;1372.25
2014-07-16;1393.12;1374.86;1393.12
2014-07-17;1390.88;1376.36;1376.36
2014-07-18;1388.82;1373.45;1387.37
2014-07-21;1389.92;1378.64;1383.53
2014-07-22;1399.09;1389.98;1399.09
2014-07-23;1401.91;1395.34;1398.13
2014-07-24;1407.55;1397.04;1405.7
2014-07-25;1408.57;1401;1404.12
2014-07-28;1408.2;1395.23;1400.87
2014-07-29;1404.72;1397.18;1397.89
2014-07-30;1402.96;1395.86;1398.23
2014-07-31;1400.36;1377.29;1379.87
2014-08-01;1383.55;1360.53;1361.44
2014-08-04;1371.54;1360.14;1361.03
2014-08-05;1368.29;1360.47;1366.13
2014-08-06;1358.48;1342.19;1344.3
2014-08-07;1349.7;1334.06;1334.4
2014-08-08;1333.85;1320.99;1331.56
2014-08-11;1358.16;1339.83;1357.36
2014-08-12;1356.5;1346.93;1349.96
2014-08-13;1361.82;1354.81;1361.82
2014-08-14;1357.64;1350.04;1353.94
2014-08-15;1368.51;1352.98;1352.98
2014-08-18;1369.32;1362.32;1369.32
2014-08-19;1376.61;1369.6;1376.61
2014-08-20;1381.02;1367.87;1373.5
2014-08-21;1385.18;1373.38;1385.03
2014-08-22;1388.07;1378.17;1382.72
2014-08-25;1394.69;1385.56;1394.69
2014-08-26;1397.54;1388.73;1397.54
2014-08-27;1398.48;1392.81;1397.41
2014-08-28;1394.83;1380.59;1383.03
2014-08-29;1388.99;1382.1;1388.89
2014-09-01;1393.59;1382.47;1386.97
2014-09-02;1391.94;1384.69;1387.94
2014-09-03;1402.18;1391.88;1398.48
2014-09-04;1402.34;1392.2;1397.99
2014-09-05;1398.05;1384.86;1388.39
2014-09-08;1392.73;1383.35;1392.73
2014-09-09;1391.31;1382.56;1382.78
2014-09-10;1388.31;1376.18;1387.38
2014-09-11;1394.05;1378.44;1382.85
2014-09-12;1389.6;1383.12;1388.59
2014-09-15;1396.87;1380.22;1393.22
2014-09-16;1395.29;1384.55;1395.29
2014-09-17;1409.12;1399.29;1407.04
