id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;RSI3sign
245;0.8839436619718308;0.9591350922436024;0.62;0.56;-0.036848655931224654;-0.13871463398986394;0.006435516960303075;0.005166167899940538;56.21140026245892;59.334745835289105;-5.335096433925685;-3.4247588210348283;0.0
246;0.8281690140845064;0.9394961317198968;0.6;0.555;-0.02912577479338822;-0.13232405733471128;0.007722881137836434;0.006390576655152663;49.94510365081374;55.13554197084978;-6.266296611645181;-4.199203864439326;0.0
247;0.7154929577464783;0.8998214639952389;0.6;0.555;-0.015081109366823456;-0.12010858189429675;0.014044665426564764;0.012215475440414528;39.948742298457475;47.81153740475048;-9.99636135235626;-7.324004566099305;0.0
248;0.8518309859154932;0.9478278119420752;0.62;0.56;-0.028677398583386964;-0.13285318737926652;-0.0135962892165635;-0.012744605484969765;52.681508852133035;55.47868065988986;12.73276655367556;7.667143255139386;0.0
249;0.9585585585585588;0.9863122396349931;0.64;0.565;-0.03849147799542087;-0.14247583312134382;-0.009814079412033909;-0.009622645742077302;60.198498899345466;60.46714468753332;7.516990047212431;4.98846402764346;0.0
250;1.0;1.0;0.64;0.565;-0.052563605676064135;-0.15598080890166954;-0.014072127680643259;-0.013504975780325723;68.11769660450169;66.18048771676497;7.919197705156216;5.713343029231638;0.0
251;1.0;1.0;0.64;0.57;-0.052817156037653294;-0.15713640047378635;-0.0002535503615891665;-0.0011555915721168095;69.21461383722888;67.00395667948439;1.0969172327271934;0.8234689627194456;0.0
252;1.0;1.0;0.64;0.57;-0.06002838279755648;-0.16463503424446266;-0.007211226759903183;-0.0074986337706762765;73.09496189645354;69.96054327479243;3.8803480592246733;2.9565865953080386;0.0
253;1.0;1.0;0.64;0.57;-0.05834987975581168;-0.1640735031140165;0.001678503041744793;0.0005615311304461301;73.32005408532103;70.13327474939183;0.22509218886747814;0.17273147459938798;0.0
254;0.9983651226158038;0.9994510521500456;0.62;0.57;-0.056095966448747724;-0.16278833107191365;0.002253913307063961;0.00128517204210285;73.11615330256173;70.00388911698683;-0.20390078275930532;-0.129385632405004;0.0
255;1.0;1.0;0.64;0.575;-0.0583856116874347;-0.16558160947762615;-0.00228964523868698;-0.002793278405712501;75.09161514207409;71.45221739321926;1.975461839512377;1.448328276232445;0.0
256;0.9675222629649028;0.9888066437985196;0.64;0.57;-0.05267360897159398;-0.16126286277651164;0.005712002715840721;0.004318746701114512;70.45954103103753;68.59490259297668;-4.632074111036573;-2.8573148002425914;0.0
257;0.8436147186147193;0.9478245170608416;0.64;0.565;-0.03721034870641165;-0.1482899012623428;0.015463260265182334;0.012972961514168851;56.325124845139214;59.29352933663212;-14.134416185898314;-9.30137325634456;0.0
258;0.8118644067796618;0.9398808449178556;0.62;0.56;-0.0326569745582153;-0.14489629026193826;0.00455337414819635;0.0033936110004045557;53.99244380317553;57.669508774405486;-2.3326810419636885;-1.624020562226626;0.0
259;0.9011299435028248;0.9684058494313053;0.62;0.565;-0.04036857781087097;-0.15217330603127374;-0.007711603252655672;-0.0072770157693355375;60.51666821759671;61.70497917232346;6.524224414421184;4.035470397917976;0.0
260;0.75819209039548;0.9227297346091352;0.6;0.565;-0.023623526445186727;-0.13759156527769068;0.016745051365684244;0.014581740753583096;48.32434142317867;53.03136119920864;-12.192326794418035;-8.67361797311483;0.0
261;0.6220338983050846;0.8792200758259614;0.6;0.565;-0.007349891179106224;-0.12328799129432892;0.016273635266080503;0.014303573983361753;39.830867427556974;46.377856110106094;-8.493473995621699;-6.653505089102553;0.0
262;0.0;0.6985015345730279;0.6;0.56;0.060746870939060435;-0.06258053484713827;0.06809676211816666;0.06070745644719065;21.992195229022986;29.761082554458113;-17.838672198533988;-16.616773555647974;0.0
263;0.0;0.5515435999277848;0.58;0.555;0.12178170493228098;-0.006920040559137178;0.06103483399322055;0.055660494288001086;15.656593647747332;22.68083276306933;-6.33560158127565;-7.080249791388787;1.0
264;0.2351046698872787;0.6569777938256003;0.58;0.555;0.0754846779237025;-0.04666701410603901;-0.04629702700857848;-0.039746973546901834;31.408570447192695;34.63447548878061;15.75197679944536;11.953642725711287;0.6
265;0.0;0.5473912258530422;0.56;0.555;0.1209837492745214;-0.004256384213581431;0.04549907135081889;0.04241062989245758;25.836137530669546;29.54736742230568;-5.5724329165231445;-5.087108066474928;0.36
266;0.021938571998403798;0.5573208160317745;0.56;0.56;0.11463256015608088;-0.007686249006431596;-0.006351189118440501;-0.0034298647928501643;27.137599974729586;30.537852138508768;1.3014624440600393;0.990484716203092;0.21600000000000003
267;0.0;0.3838237949088284;0.56;0.56;0.19442770616555385;0.0666710669358588;0.07979514600947296;0.07435731594229039;20.241539877335892;24.17512612149902;-6.896060097393698;-6.362726017009753;0.13
268;0.033694696747729444;0.4045856652825421;0.56;0.565;0.1806295697683368;0.05772723774339954;-0.013798136397217052;-0.00894382919245925;22.84833469597445;26.14802366742412;2.6067948186385657;1.9728975459251004;0.0
269;0.0;0.2888608051994945;0.54;0.565;0.23740770725388616;0.11300072862694248;0.056778137485549364;0.05527349088354295;19.0019999298011;22.63138756343813;-3.8463347661733533;-3.5166361039859844;0.0
270;0.0;0.11066979599205652;0.52;0.565;0.33800087989441274;0.2098099428068624;0.10059317264052657;0.09680921417991988;14.752979029907186;18.521832064943773;-4.2490208998939165;-4.1095554984943625;0.0
271;0.1810799837596425;0.2717096948907745;0.52;0.565;0.2355372440238233;0.12207595659623027;-0.1024636358705894;-0.0877339862106321;30.38448402644273;30.70586515480329;15.631504996535545;12.184033089859517;0.0
272;0.1691027202598457;0.2610579526990433;0.5;0.565;0.2361059190031153;0.12785702574192434;0.0005686749792919442;0.005781069145694054;29.98046245076694;30.38387444016729;-0.4040215756757917;-0.32199071463599793;0.0
273;0.1165245635403978;0.21429860985737506;0.5;0.56;0.25744032163497804;0.15250900410419585;0.02133440263186276;0.02465197836227151;28.154445070060326;28.95574450881072;-1.826017380706617;-1.4281299313565692;0.0
274;0.0;0.08413070951435296;0.5;0.555;0.3312640399358175;0.22638259939383085;0.07382371830083945;0.073873595289635;23.691235493159407;25.395498308276306;-4.463209576900912;-3.560246200534415;0.0
275;0.0;0.049467412890413585;0.5;0.555;0.3471612552149468;0.24746009432250984;0.015897215279129295;0.021077494928679;22.62977461622543;24.534788405160178;-1.0614608769339815;-0.8607099031161239;0.0
276;0.04159544159544156;0.08900523560209436;0.5;0.56;0.3141680746998668;0.22313650511338312;-0.03299318051507999;-0.024323589209126726;26.787011696680693;27.536211408895806;4.157237080455268;3.0014230037356318;0.0
277;0.0;0.0;0.5;0.555;0.3836575948771074;0.29489029098785124;0.06948952017724057;0.07175378587446812;22.882074645673825;24.546290353630692;-3.904937051006872;-2.9899210552651208;0.0
278;0.0;0.0;0.48;0.555;0.4504869807195391;0.3659913536076319;0.06682938584243175;0.07110106261978066;19.99969318537988;22.243748199852423;-2.8823814602939457;-2.3025421537782726;0.0
279;0.0;0.0;0.46;0.555;0.4659761278575767;0.3897506574954475;0.015489147138037562;0.023759303887815608;19.15266057084937;21.55909148160398;-0.8470326145305087;-0.6846567182484407;0.0
280;0.09492583918813424;0.09492583918813424;0.46;0.56;0.3718886983037927;0.3091085382123112;-0.09408742955378396;-0.0806421192831363;30.45774859971443;29.58151716521341;11.305088028865061;8.022425683609429;0.0
281;0.19968774395003916;0.19968774395003916;0.46;0.56;0.2818271383788626;0.2305450067174198;-0.09006155992493015;-0.07856353149489143;40.63669283543806;37.17869364511397;10.178944235723632;7.597176479900558;0.0
282;0.25402029664324743;0.25402029664324743;0.46;0.56;0.2362616173021803;0.1935234083210279;-0.0455655210766823;-0.03702159839639188;45.254312087578;40.73179250193544;4.617619252139939;3.5530988568214714;0.0
283;0.2121779859484778;0.2121779859484778;0.44;0.555;0.2580329035126725;0.22190929301911896;0.021771286210492263;0.028385884698091057;42.43016206311311;38.915676097969715;-2.8241500244648923;-1.8161164039657292;0.0
284;0.21124121779859487;0.21124121779859487;0.44;0.55;0.25113266304831416;0.22235830589910066;-0.006900240464358387;0.00044901287998169725;42.364395861356414;38.87409938236353;-0.0657662017566949;-0.041576715606183264;0.0
285;0.14082747853239652;0.14082747853239652;0.42;0.55;0.2943604004449392;0.2730816648127544;0.043227737396625054;0.05072335891365369;37.50878525471412;35.79426369599588;-4.855610606642294;-3.0798356863676446;0.0
286;0.13598750975800147;0.13598750975800147;0.4;0.545;0.2888537696383753;0.2762954355303519;-0.0055066308065638845;0.003213770717597541;37.18329844851478;35.586627808846345;-0.32548680619933634;-0.20763588714954292;0.0
287;0.19859484777517564;0.19859484777517564;0.4;0.55;0.2342265639003409;0.2301859652267427;-0.05462720573803448;-0.046109470303609235;44.14909482220392;40.3798539819054;6.9657963736891375;4.793226173059062;0.0
288;0.19609679937548796;0.19609679937548796;0.4;0.55;0.22777418775803285;0.2317460958535265;-0.0064523761423080075;0.0015601306267837847;43.93311125613687;40.25180501479144;-0.2159835660670524;-0.12804896711395486;0.0
289;0.21623731459797024;0.21623731459797024;0.42;0.55;0.2058752550794076;0.21749622926093465;-0.02189893267862525;-0.014249866592591837;46.287101770437935;41.844865805750985;2.353990514301067;1.593060790959541;0.0
290;0.1759562841530054;0.1759562841530054;0.42;0.545;0.22593298828657074;0.24570507581948545;0.020057733207163145;0.0282088465585508;42.337020519675015;39.58328252797286;-3.9500812507629206;-2.261583277778122;0.0
291;0.16065573770491814;0.16065573770491814;0.42;0.54;0.2286138341731563;0.2564773247824089;0.0026808458865855427;0.01077224896292345;40.86517161944207;38.73135492861695;-1.4718489002329418;-0.8519275993559106;0.0
292;0.05370804059328646;0.05370804059328646;0.4;0.54;0.3002893450635389;0.339864125122189;0.0716755108903826;0.08338680033978013;32.17728223578186;33.355089398971955;-8.687889383660213;-5.3762655296449955;0.0
293;0.05261514441842318;0.05261514441842318;0.38;0.535;0.2905605008314587;0.34002983468649045;-0.009728844232080204;0.00016570956430145278;32.099795355083565;33.304472996148114;-0.07748688069829512;-0.05061640282384161;0.0
294;0.026385636221701758;0.026385636221701758;0.36;0.53;0.3009686723023374;0.3615126802585771;0.010408171470878748;0.021482845572086632;30.16283928597595;32.053690837939;-1.9369560691076195;-1.2507821582091123;0.0
295;0.05604996096799381;0.05604996096799381;0.38;0.53;0.2664128843338216;0.33542898975109736;-0.034555787968515835;-0.026083690507479718;35.08509048095245;35.0111939657991;4.922251194976507;2.9575031278601003;0.0
296;0.03341139734582359;0.03341139734582359;0.38;0.525;0.2739247524752476;0.35360445544554386;0.0075118681414260155;0.018175465694446502;33.10647229337882;33.8079443511863;-1.9786181875736304;-1.203249614612801;0.0
297;0.06854020296643247;0.06854020296643247;0.4;0.525;0.23655012106537546;0.3231743341404353;-0.03737463140987218;-0.03043012130510858;39.03431735050753;37.385617417695826;5.927845057128708;3.577673066509533;0.0
298;0.09383294301327096;0.09383294301327096;0.4;0.525;0.207830647468294;0.3018246400305133;-0.028719473597081407;-0.02134969410992199;43.07023348873104;39.89186380774588;4.035916138223514;2.5062463900500447;0.0
299;0.07353629976580787;0.07353629976580787;0.38;0.525;0.21262720865115395;0.3172279617649893;0.0047965611828599255;0.01540332173447606;40.66967014190187;38.56468035265353;-2.4005633468291734;-1.3271834550923531;0.0
300;0.09398907103825133;0.09398907103825133;0.38;0.525;0.18697559115179246;0.2998731884057967;-0.025651617499361432;-0.017354773359192666;44.15471135672785;40.69492582791771;3.4850412148259764;2.1302454752641893;0.0
301;0.047931303669008704;0.047931303669008704;0.36;0.52;0.20985382124987734;0.33632296674188106;0.022878230098084814;0.03644977833608432;38.49671074121731;37.553172357332016;-5.658000615510532;-3.1417534705856984;0.0
302;0.03825136612021863;0.03825136612021863;0.34;0.515;0.2052630539926959;0.3432262363044118;-0.004590767257181438;0.006903269562530789;37.378221683328455;36.91148097111167;-1.1184890578888655;-0.6416913862203515;0.0
303;0.06120218579234976;0.06120218579234976;0.34;0.515;0.17646818447168722;0.32278799377310713;-0.02879486952100868;-0.020438242531304662;41.83054073733121;39.536090331732936;4.452319054002763;2.624609360621271;0.0
304;0.06978922716627634;0.06978922716627634;0.36;0.52;0.15882318784476926;0.3145645020807119;-0.017644996626917958;-0.008223491692395224;43.50050916811348;40.52791764528028;1.6699684307822693;0.99182731354734;0.0
305;0.12801513479426144;0.12677595628415309;0.36;0.52;0.10882968779211068;0.2687006917180774;-0.04999350005265857;-0.04586381036263448;53.37134236740699;46.73996405675444;9.870833199293507;6.212046411474162;0.0
306;0.13017656500802569;0.1266198282591725;0.36;0.515;0.09859025895110793;0.2677633916051224;-0.010239428841002776;-0.0009373001129550084;53.342972904009905;46.72563732467638;-0.0283694633970768;-0.014326732078053794;0.0
307;0.15553772070626;0.15128805620608896;0.38;0.52;0.07311653615845237;0.2483569783509899;-0.025473722792655543;-0.01940641325413253;57.32522552996978;49.35364868784272;3.982252625959866;2.628011363166337;0.0
308;0.15425361155698233;0.15003903200624513;0.38;0.515;0.06448418917673095;0.2482939983405544;-0.008632346981721425;-6.298001043550383e-05;57.051277922462816;49.221925056721716;-0.2739476075069689;-0.13172363112099816;0.0
309;0.16312531370252634;0.1522248243559719;0.38;0.515;0.0534352269588436;0.2456573980296469;-0.01104896221788735;-0.0026366003109074827;57.44669062789121;49.47476984213387;0.3954127054283916;0.2528447854121509;0.0
310;0.1276150627615064;0.1142857142857144;0.38;0.515;0.06766434356752686;0.27304624223017465;0.014229116608683262;0.02738884420052776;48.78466559078717;45.281612895089005;-8.662025037104037;-4.193156947044862;0.0
311;0.11805702217529045;0.08727556596409061;0.38;0.515;0.07543513642891332;0.292982766874102;0.007770792861386461;0.019936524643927308;43.58592650131362;42.531972420202386;-5.198739089473548;-2.749640474886625;0.0
312;0.1396226415094341;0.09820452771272452;0.4;0.515;0.06046600095102225;0.28321921065144995;-0.014969135477891068;-0.009763556222652016;46.1651423346739;44.00601676037591;2.579215833360287;1.4740443401735206;0.0
313;0.11365149833518325;0.07993754879000788;0.4;0.51;0.0658415079823041;0.29641854202731244;0.005375507031281854;0.013199331375862487;42.552149949871676;42.0734120453165;-3.6129923848022183;-1.9326047150593981;0.0
314;0.2501897293195043;0.1544106167056987;0.4;0.51;0.01262528735632175;0.2385875862068961;-0.053216220625982365;-0.057830955820416315;57.58809308831853;51.39712105142382;15.035943138446846;9.323709006107316;0.0
315;0.3372122438654188;0.20811865729898515;0.42;0.51;-0.02299670202335335;0.1997473036812545;-0.035621989379675104;-0.03884028252564162;64.94092869670332;56.77321649779744;7.352835608384794;5.3760954463736175;0.0
316;0.3585452204699066;0.1739266198282592;0.4;0.51;-0.008707272727272909;0.2226577272727269;0.01428942929608044;0.022910423591472384;57.84693828366385;52.790242014858606;-7.093990413039478;-3.982974482938836;0.0
317;0.27454135822336656;0.13317720530835284;0.4;0.51;0.011401434025514374;0.25128224229444035;0.020108706752787284;0.02862451502171345;50.5366804222608;48.44996812996943;-7.310257861403053;-4.340273884889179;0.0
318;0.373479318734793;0.14379391100702568;0.4;0.51;0.0009919496622557372;0.24235541778476866;-0.010409484363258635;-0.00892682450967172;52.282331460010646;49.60653131553182;1.7456510377498446;1.1565631855623764;0.0
319;0.3441585828764234;0.1274004683840749;0.4;0.505;0.007729396374509217;0.2533213418052695;0.0067374467122534795;0.010965924020500869;49.29738898338955;47.83113733316622;-2.984942476621087;-1.7753939823655855;0.0
320;0.34500210881484644;0.12771272443403606;0.42;0.505;0.0063060538116589005;0.25181941330343743;-0.0014233425628503169;-0.0015019285018320616;49.358579636028274;47.869213575268276;0.061190652638714475;0.03807624210206484;0.0
321;0.42474048442906603;0.1533177205308354;0.42;0.51;-0.011435406698564745;0.2317845969819648;-0.01774146051022365;-0.02003481632147261;54.375364853332215;51.01060370020621;5.016785217303942;3.1413901249379284;0.0
322;0.5406721870433508;0.17330210772833715;0.44;0.51;-0.02512913786831573;0.2163341214987263;-0.013693731169750985;-0.015450475483238526;57.984879861156365;53.36082007608302;3.609515007824165;2.350216375876812;0.0
323;0.7307928703134605;0.1856362217017955;0.46;0.515;-0.0336433408577878;0.2066627539503381;-0.008514202989472069;-0.00967136754838821;60.14702482417445;54.794900587829865;2.1621449630180716;1.4340805117468491;0.0
324;0.7400122925629999;0.18797814207650285;0.48;0.52;-0.0351812443642923;0.20411316501352506;-0.0015379035065044985;-0.0025495889368130353;60.5750526263671;55.07591542842458;0.4280278021926591;0.2810148405947075;0.0
325;0.8236017209588204;0.20921155347384865;0.5;0.525;-0.046513450917513126;0.188722608230892;-0.011332206553220828;-0.01539055678263307;64.42425203244407;57.63430699501441;3.849199406076956;2.5583915665898327;0.0
326;1.0;0.25745511319281805;0.5;0.53;-0.07155266579973997;0.1562466406588637;-0.025039214882226844;-0.03247596757202828;71.45896091511662;62.79253625166774;7.034708882672561;5.158229256653328;0.0
327;1.0;0.2846213895394224;0.52;0.53;-0.0834879152788453;0.13844521308395188;-0.011935249479105334;-0.017801427574911818;74.60129221234405;65.33869363475388;3.1423312972274284;2.54615738308614;0.0
328;1.0;0.30757220921155354;0.54;0.53;-0.09182523616734138;0.12365848515519508;-0.008337320888496078;-0.014786727928756809;76.98035741059898;67.36045802544103;2.3790651982549353;2.0217643906871388;0.0
329;0.8745141588006661;0.27228727556596405;0.54;0.525;-0.07117798796216662;0.14468228718830548;0.02064724820517476;0.0210238020331104;66.36188525140976;61.45569989442568;-10.618472159189224;-5.904758131015343;0.0
330;0.946141032759578;0.2924277907884466;0.54;0.53;-0.07921591972106445;0.13137766816906152;-0.008037931758897832;-0.013304619019243956;69.0679006732384;63.41690073765446;2.7060154218286385;1.9612008432287664;0.0
331;1.0;0.326463700234192;0.54;0.53;-0.0946196877348246;0.1101106287050176;-0.015403768013760144;-0.02126703946404392;73.12707605932047;66.50292150850666;4.0591753860820745;3.0860207708522154;0.0
332;0.9776274713839754;0.3197501951600313;0.52;0.53;-0.09065191888721262;0.11349421820010006;0.003967768847611977;0.0033835894950824397;71.08269541496426;65.3380982749038;-2.0443806443562096;-1.1648232336028739;0.0
