id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;RSI3sign
679;1.0;1.0;0.56;0.63;-0.055101481631824316;-0.16159909681347703;-0.0029109083834170865;-0.0019196063676167607;83.25029430187807;78.27405012621658;1.6819384547163168;1.4216994790066764;0.0
680;0.958546571136131;0.9874243129948765;0.54;0.63;-0.05021857645080716;-0.15651704284913676;0.0048829051810171525;0.005082053964340277;75.7544809045727;73.55062100149631;-7.495813397305369;-4.723429124720269;0.0
681;0.9242579324462632;0.9767295597484273;0.54;0.625;-0.04602658486707527;-0.1520191717791414;0.004191991583731895;0.004497871069995357;69.9647355810007;69.8168077568899;-5.789745323572006;-3.7338132446064094;0.0
682;0.9600818833162743;0.9875657580105213;0.56;0.625;-0.048313805399897866;-0.15344294447274617;-0.002287220532822598;-0.0014237726936047745;72.41236846195615;71.43979119110921;2.447632880955453;1.6229834342193072;0.0
683;0.9303991811668366;0.9782608695652172;0.56;0.62;-0.04415082771305917;-0.14936644185571243;0.004162977686838695;0.004076502617033739;67.35881676406875;68.18494415620314;-5.0535516978874;-3.2548470349060636;0.0
684;1.0;1.0;0.58;0.62;-0.05067423129527368;-0.1550557215946508;-0.00652340358221451;-0.005689279738938374;73.37464659461826;72.14671030887982;6.015829830549507;3.961766152676674;0.0
685;1.0;1.0;0.58;0.62;-0.05328189611699443;-0.15724583963691388;-0.0026076648217207496;-0.002190118042263073;75.96648399780264;73.97526906922232;2.5918374031843854;1.8285587603425029;0.0
686;1.0;1.0;0.6;0.62;-0.05674255340487394;-0.16037483702737948;-0.003460657287879511;-0.0031289973904655988;78.84583007475311;76.09155791000941;2.879346076950469;2.1162888407870923;0.0
687;0.9492687385740409;0.9823473282442751;0.6;0.615;-0.04950632847561898;-0.15411855176239242;0.007236224929254964;0.00625628526498706;69.65618594331735;70.04338755261783;-9.189644131435756;-6.048170357391584;0.0
688;0.9163619744058508;0.9708969465648858;0.58;0.61;-0.04419454425831259;-0.1495055417784303;0.005311784217306388;0.0046130099839621075;64.2583859910391;66.37668373232339;-5.397799952278248;-3.666703820294444;0.0
689;0.8600288600288601;0.9537213740458016;0.58;0.61;-0.037010839143046134;-0.14331866062795795;0.007183705115266455;0.006186881150472362;56.90846432765608;61.225626127688564;-7.349921663383029;-5.151057604634822;0.0
690;0.9129389129389142;0.9712150127226468;0.58;0.615;-0.04046151510551083;-0.14655331207934846;-0.0034506759624646985;-0.0032346514513905134;61.84709881996962;64.2529135700624;4.93863449231354;3.02728744237384;0.0
691;0.9581529581529593;0.9857001972386592;0.58;0.62;-0.04305313523042059;-0.14903223369428384;-0.002591620124909759;-0.0024789216149353754;65.59142955157064;66.63777046320273;3.744330731601025;2.3848568931403236;0.0
692;1.0;1.0;0.6;0.62;-0.048273277025338554;-0.15404467989404796;-0.005220141794917962;-0.005012446199764126;70.8067341131326;70.13511638594692;5.215304561561965;3.497345922744188;0.0
693;1.0;1.0;0.6;0.62;-0.05052285955922573;-0.15637804089348817;-0.0022495825338871775;-0.002333360999440204;73.47535690926205;72.01300619874756;2.6686227961294406;1.877889812800646;0.0
694;1.0;1.0;0.6;0.62;-0.05150366990676452;-0.1574933048998217;-0.000980810347538788;-0.0011152640063335217;75.20024941228633;73.24723017231891;1.7248925030242788;1.2342239735713463;0.0
695;1.0;1.0;0.6;0.62;-0.056165287628053395;-0.16180186170212793;-0.004661617721288876;-0.00430855680230624;78.63135747497108;75.78934399979876;3.431108062684757;2.5421138274798523;0.0
696;1.0;1.0;0.6;0.625;-0.062375744556195566;-0.16755053217459262;-0.00621045692814217;-0.00574867047246469;82.1250277625764;78.5640906835418;3.493670287605312;2.7747466837430466;0.0
697;1.0;1.0;0.62;0.625;-0.06768187542381093;-0.1726000193742133;-0.005306130867615368;-0.0050494871996206725;84.68787027095213;80.74278965010568;2.562842508375738;2.1786989665638714;0.0
698;0.9835512442007586;0.9940612151667426;0.62;0.625;-0.06375697578492741;-0.1694611054496048;0.003924899638883525;0.003138913924608494;81.5966694177339;78.70462368379326;-3.0912008532182256;-2.0381659663124196;0.0
699;0.9696330662167862;0.9889468836352472;0.62;0.625;-0.060114707883736726;-0.16655050063186583;0.0036422679011906822;0.002910604817738971;78.88939992583424;76.94377577615877;-2.707269491899666;-1.760847907634485;0.0
