id;Time;High;Low;Close
4284;2003-10-28;622.84;615.17;622.03
4285;2003-10-29;626.49;617.5;618.56
4286;2003-10-30;627.29;614.64;620.28
4287;2003-10-31;620.22;615.33;617.57
4288;2003-11-03;625.99;618.22;622.09
4289;2003-11-04;624.53;617.15;619.16
4290;2003-11-05;617.98;609.86;612.08
4291;2003-11-06;620.18;610.78;616.66
4292;2003-11-07;628.17;617.91;622.38
4293;2003-11-10;623.93;618.06;618.34
4294;2003-11-11;617.08;611.93;614.33
4295;2003-11-12;619.02;612.03;617.21
4296;2003-11-13;625.11;618.44;624.65
4297;2003-11-14;634.14;622.89;631.3
4298;2003-11-17;629.43;617.4;617.52
4299;2003-11-18;622.46;613.06;615.15
4300;2003-11-19;612.69;606.48;608.38
4301;2003-11-20;611.82;599.64;605.42
4302;2003-11-21;606.5;601.38;603.13
4303;2003-11-24;613.98;603.77;613.61
4304;2003-11-25;616.3;611.81;612.38
4305;2003-11-26;614.74;607.38;609.48
4306;2003-11-27;617.36;609.49;617.02
4307;2003-11-28;619.54;612.61;614.52
4308;2003-12-01;622.31;615.72;621.26
4309;2003-12-02;627.12;619.1;621.92
4310;2003-12-03;626.43;620.36;622.54
4311;2003-12-04;627.99;621.66;626.28
4312;2003-12-05;629.34;621.72;623.24
4313;2003-12-08;621.99;614.75;616.35
4314;2003-12-09;621.79;616.51;616.97
4315;2003-12-10;618.42;611.82;616.23
4316;2003-12-11;618.48;613.43;617.44
4317;2003-12-12;621.12;615.55;617.53
4318;2003-12-15;625.37;618.78;621.6
4319;2003-12-16;620.45;613.87;614.08
4320;2003-12-17;615.55;605.92;606.08
4321;2003-12-18;614.64;604.47;613.78
4322;2003-12-19;619.67;612.08;618.55
4323;2003-12-22;620.95;616.24;618.39
4324;2003-12-23;628.86;618.44;628.11
4325;2003-12-29;640.0;628.62;638.62
4326;2003-12-30;644.06;633.5;636.29
4327;2004-01-02;644.55;635.67;644.48
4328;2004-01-05;645.3;640.84;644.55
4329;2004-01-06;645.3;640.84;644.55
4330;2004-01-07;648.79;633.47;635.47
4331;2004-01-08;654.07;637.42;647.7
4332;2004-01-09;653.9;644.66;650.48
4333;2004-01-12;653.69;644.74;652.33
4334;2004-01-13;662.06;651.12;655.1
4335;2004-01-14;662.64;654.58;661.13
4336;2004-01-15;666.37;657.75;665.12
4337;2004-01-16;672.83;667.62;672.54
4338;2004-01-19;680.09;674.87;676.15
4339;2004-01-20;678.1;669.6;671.25
4340;2004-01-21;671.85;663.58;667.0
4341;2004-01-22;676.39;667.4;672.92
4342;2004-01-23;677.2;668.46;674.65
4343;2004-01-26;676.87;672.07;676.87
4344;2004-01-27;684.06;675.18;675.18
4345;2004-01-28;675.57;669.91;672.1
4346;2004-01-29;671.01;664.42;666.32
4347;2004-01-30;675.69;669.59;673.91
4348;2004-02-02;680.15;669.72;670.48
4349;2004-02-03;669.95;665.81;669.87
4350;2004-02-04;669.57;662.39;667.89
4351;2004-02-05;674.08;665.85;673.12
4352;2004-02-06;692.77;685.19;687.59
4353;2004-02-09;695.23;689.27;691.47
4354;2004-02-10;699.79;688.18;698.34
4355;2004-02-11;703.17;691.26;699.79
4356;2004-02-12;706.37;694.03;694.13
4357;2004-02-13;695.38;688.61;689.16
4358;2004-02-16;697.33;687.45;695.8
4359;2004-02-17;701.78;696.44;700.0
4360;2004-02-18;703.62;696.96;699.6
4361;2004-02-19;709.75;700.81;705.81
4362;2004-02-20;704.98;698.16;700.1
4363;2004-02-23;707.89;700.83;703.9
4364;2004-02-24;702.02;687.75;690.56
4365;2004-02-25;695.28;687.49;693.77
4366;2004-02-26;700.09;695.18;697.44
4367;2004-02-27;704.46;697.19;698.18
4368;2004-03-01;705.86;697.51;704.47
4369;2004-03-02;714.27;706.97;713.93
4370;2004-03-03;719.56;711.98;718.99
4371;2004-03-04;723.72;715.59;716.41
4372;2004-03-05;721.84;712.81;717.24
4373;2004-03-08;720.94;716.01;718.39
4374;2004-03-09;715.25;706.48;706.98
4375;2004-03-10;706.35;701.52;705.83
4376;2004-03-11;699.07;676.27;683.16
4377;2004-03-12;690.56;674.18;688.93
4378;2004-03-15;690.93;678.35;680.19
4379;2004-03-16;684.2;672.92;683.41
4380;2004-03-17;693.92;684.12;693.1
4381;2004-03-18;693.83;679.36;679.42
4382;2004-03-19;684.06;677.2;681.76
4383;2004-03-22;677.44;660.56;662.73
4384;2004-03-23;673.17;660.11;670.17
4385;2004-03-24;675.25;665.26;666.61
4386;2004-03-25;678.4;668.49;678.33
4387;2004-03-26;683.4;675.98;679.57
4388;2004-03-29;691.59;679.8;691.59
4389;2004-03-30;692.6;685.8;688.1
4390;2004-03-31;694.66;687.2;690.28
4391;2004-04-01;705.55;693.72;705.05
4392;2004-04-02;716.1;703.94;713.11
4393;2004-04-05;721.9;714.61;721.04
4394;2004-04-06;725.66;712.22;717.59
4395;2004-04-07;726.23;717.92;718.04
4396;2004-04-08;725.01;718.87;719.93
4397;2004-04-13;726.71;719.79;720.87
4398;2004-04-14;717.83;706.78;714.18
4399;2004-04-15;717.08;708.76;710.89
4400;2004-04-16;717.66;708.0;713.12
4401;2004-04-19;716.91;712.24;716.19
4402;2004-04-20;727.84;719.87;725.07
4403;2004-04-21;725.6;716.03;716.3
4404;2004-04-22;728.87;717.91;728.07
4405;2004-04-23;729.45;719.36;720.0
4406;2004-04-26;724.89;714.21;716.11
4407;2004-04-27;718.22;713.21;714.29
4408;2004-04-28;713.05;698.32;698.32
4409;2004-04-29;697.42;685.21;693.6
4410;2004-04-30;693.42;684.3;685.59
4411;2004-05-03;691.89;680.8;689.97
4412;2004-05-04;693.07;686.13;688.35
4413;2004-05-05;699.42;689.5;696.71
4414;2004-05-06;697.09;676.47;677.48
4415;2004-05-07;680.83;670.01;676.35
4416;2004-05-10;672.11;651.28;652.21
4417;2004-05-11;664.88;653.79;664.86
4418;2004-05-12;667.33;650.78;651.6
4419;2004-05-13;669.92;653.36;668.39
4420;2004-05-14;668.91;661.22;663.75
4421;2004-05-17;657.64;649.94;653.85
4422;2004-05-18;661.08;655.12;658.86
4423;2004-05-19;673.78;662.55;670.88
4424;2004-05-21;670.1;662.57;667.02
4425;2004-05-24;676.71;667.62;670.12
4426;2004-05-25;668.3;661.14;663.77
4427;2004-05-26;673.38;662.14;665.26
4428;2004-05-27;674.01;665.55;671.79
4429;2004-05-28;676.06;672.23;673.95
4430;2004-05-31;676.06;672.23;673.95
4431;2004-06-01;674.21;666.06;666.06
4432;2004-06-02;676.3;667.86;672.03
4433;2004-06-03;676.0;668.59;676.0
4434;2004-06-04;685.9;677.21;685.49
4435;2004-06-07;693.73;687.94;693.17
4436;2004-06-08;694.93;688.6;691.3
4437;2004-06-09;694.94;687.24;687.24
4438;2004-06-10;688.92;685.08;686.61
4439;2004-06-11;688.74;685.78;687.26
4440;2004-06-14;687.2;676.44;677.89
4441;2004-06-15;684.66;676.56;682.92
4442;2004-06-16;687.34;682.85;686.46
4443;2004-06-17;687.96;681.61;683.71
4444;2004-06-18;683.65;679.54;681.37
4445;2004-06-21;683.5;678.35;680.69
4446;2004-06-22;681.72;676.33;677.92
4447;2004-06-23;690.61;679.75;690.46
4448;2004-06-24;698.98;694.95;697.54
4449;2004-06-25;698.98;694.95;697.54
4450;2004-06-28;700.25;694.31;699.27
4451;2004-06-29;698.63;694.85;697.86
4452;2004-06-30;701.99;697.62;698.13
4453;2004-07-01;703.94;697.73;697.97
4454;2004-07-02;698.63;693.08;695.82
4455;2004-07-05;697.32;691.12;693.08
4456;2004-07-06;692.12;685.06;685.4
4457;2004-07-07;688.38;682.32;684.29
4458;2004-07-08;686.24;681.38;685.3
4459;2004-07-09;684.65;676.42;679.5
4460;2004-07-12;681.0;665.86;669.0
4461;2004-07-13;680.05;668.16;676.03
4462;2004-07-14;681.91;670.61;680.47
4463;2004-07-15;682.39;667.11;669.12
4464;2004-07-16;674.59;666.81;673.44
4465;2004-07-19;675.22;666.05;666.28
4466;2004-07-20;670.79;661.93;668.7
4467;2004-07-21;694.52;680.62;683.09
4468;2004-07-22;679.4;668.2;668.23
4469;2004-07-23;674.41;668.17;668.45
4470;2004-07-26;671.52;661.7;661.76
4471;2004-07-27;671.95;663.58;671.95
4472;2004-07-28;681.38;672.89;674.36
4473;2004-07-29;684.16;675.54;680.14
4474;2004-07-30;686.26;677.38;683.3
4475;2004-08-02;681.43;675.85;678.8
4476;2004-08-03;681.83;677.35;679.19
4477;2004-08-04;677.31;671.16;674.23
4478;2004-08-05;682.26;675.5;679.04
4479;2004-08-06;676.59;660.82;663.15
4480;2004-08-09;663.77;653.49;656.91
4481;2004-08-10;667.13;656.83;664.67
4482;2004-08-11;663.46;649.32;653.37
4483;2004-08-12;658.22;644.98;650.7
4484;2004-08-13;654.43;646.61;649.36
4485;2004-08-16;656.55;644.04;656.02
4486;2004-08-17;662.04;655.65;658.63
4487;2004-08-18;666.0;655.92;665.41
4488;2004-08-19;670.7;664.08;666.56
4489;2004-08-20;665.92;659.98;664.52
4490;2004-08-23;679.23;666.35;679.23
4491;2004-08-24;683.77;676.31;676.86
4492;2004-08-25;683.88;676.14;683.26
4493;2004-08-26;690.94;685.05;689.02
4494;2004-08-27;691.04;684.79;690.92
4495;2004-08-30;692.08;687.81;689.2
4496;2004-08-31;690.42;683.2;685.03
4497;2004-09-01;693.55;686.25;693.43
4498;2004-09-02;697.61;689.67;694.28
4499;2004-09-03;699.97;691.93;696.67
4500;2004-09-06;699.46;696.4;697.36
4501;2004-09-07;698.73;692.85;695.68
4502;2004-09-08;698.38;693.59;693.66
4503;2004-09-09;692.99;684.48;687.44
4504;2004-09-10;693.01;688.67;691.91
4505;2004-09-13;702.97;689.1;702.62
4506;2004-09-14;701.97;695.63;699.57
4507;2004-09-15;705.6;698.77;700.91
4508;2004-09-16;702.87;695.13;700.03
4509;2004-09-17;704.58;699.09;701.86
4510;2004-09-20;701.72;696.82;700.17
4511;2004-09-21;703.2;698.2;700.98
4512;2004-09-22;707.25;699.28;702.1
4513;2004-09-23;701.47;693.19;698.91
4514;2004-09-24;700.31;694.83;697.69
4515;2004-09-27;696.2;690.58;693.55
4516;2004-09-28;696.44;689.76;694.51
4517;2004-09-29;710.01;696.22;709.94
4518;2004-09-30;715.1;704.96;705.76
4519;2004-10-01;717.82;706.24;717.1
4520;2004-10-04;727.64;718.91;726.79
4521;2004-10-05;730.19;721.64;726.7
4522;2004-10-06;726.96;719.85;723.1
4523;2004-10-07;729.25;723.27;723.5
4524;2004-10-08;726.37;718.52;721.73
4525;2004-10-11;723.11;717.11;722.96
4526;2004-10-12;723.32;712.7;716.44
4527;2004-10-13;724.93;717.53;724.19
4528;2004-10-14;724.76;716.44;717.78
4529;2004-10-15;716.39;710.08;713.8
4530;2004-10-18;715.87;711.86;713.09
4531;2004-10-19;726.51;716.52;723.85
4532;2004-10-20;721.21;709.88;713.77
4533;2004-10-21;716.7;707.35;710.9
4534;2004-10-22;707.05;699.8;702.79
4535;2004-10-25;699.12;685.0;686.33
4536;2004-10-26;691.73;685.71;690.12
4537;2004-10-27;702.49;693.22;701.36
4538;2004-10-28;708.06;702.44;705.07
4539;2004-10-29;708.55;701.79;702.55
4540;2004-11-01;711.52;700.61;711.49
4541;2004-11-02;723.83;711.7;723.72
4542;2004-11-03;729.46;722.19;726.49
4543;2004-11-04;725.71;718.75;722.28
4544;2004-11-05;728.47;724.14;726.54
4545;2004-11-08;730.48;722.55;728.4
4546;2004-11-09;732.79;727.38;727.83
4547;2004-11-10;735.7;729.02;730.27
4548;2004-11-11;737.8;729.18;735.98
4549;2004-11-12;743.42;738.54;742.41
4550;2004-11-15;748.97;740.19;742.64
4551;2004-11-16;743.38;737.02;739.63
4552;2004-11-17;748.99;740.11;748.98
4553;2004-11-18;751.22;745.71;748.44
4554;2004-11-19;748.47;739.29;740.17
4555;2004-11-22;737.98;731.23;735.01
4556;2004-11-23;741.88;736.58;737.83
4557;2004-11-24;742.25;737.34;738.17
4558;2004-11-25;743.86;738.31;743.56
4559;2004-11-26;744.48;739.8;743.52
4560;2004-11-29;753.58;744.26;745.81
4561;2004-11-30;747.69;742.8;743.34
4562;2004-12-01;750.13;742.05;750.13
4563;2004-12-02;755.9;750.54;753.74
4564;2004-12-03;753.85;744.06;744.4
4565;2004-12-06;743.6;737.69;740.45
4566;2004-12-07;747.8;740.44;746.05
4567;2004-12-08;745.17;738.22;740.82
4568;2004-12-09;740.12;731.81;731.91
4569;2004-12-10;738.1;732.86;736.89
4570;2004-12-13;741.76;735.78;738.26
4571;2004-12-14;741.26;736.03;739.11
4572;2004-12-15;743.39;737.13;737.25
4573;2004-12-16;742.58;736.84;739.94
4574;2004-12-17;740.72;728.76;728.94
4575;2004-12-20;736.96;730.0;735.05
4576;2004-12-21;739.08;733.73;737.69
4577;2004-12-22;743.65;739.12;743.3
4578;2004-12-23;742.47;737.75;741.98
4579;2004-12-27;744.35;739.77;741.89
4580;2004-12-28;744.14;736.61;739.84
4581;2004-12-29;742.05;736.58;740.79
4582;2004-12-30;743.28;740.49;741.88
4583;2005-01-03;750.77;740.23;747.76
4584;2005-01-04;754.67;746.32;753.56
4585;2005-01-05;751.6;744.24;745.23
4586;2005-01-06;751.6;744.24;745.23
4587;2005-01-07;748.65;743.94;748.02
4588;2005-01-10;757.9;748.84;757.45
4589;2005-01-11;758.13;747.22;747.8
4590;2005-01-12;748.77;732.43;734.31
4591;2005-01-13;741.12;733.16;737.36
4592;2005-01-14;743.08;733.95;742.63
4593;2005-01-17;749.18;743.51;747.73
4594;2005-01-18;747.09;739.5;746.16
4595;2005-01-19;748.08;744.59;746.09
4596;2005-01-20;743.27;736.03;736.87
4597;2005-01-21;739.36;734.25;735.1
4598;2005-01-24;733.2;724.73;727.56
4599;2005-01-25;737.49;725.22;736.19
4600;2005-01-26;739.04;733.09;736.73
4601;2005-01-27;744.38;734.86;741.92
4602;2005-01-28;742.43;735.25;735.32
4603;2005-01-31;745.99;736.68;741.5
4604;2005-02-01;750.55;739.98;750.06
4605;2005-02-02;756.55;749.74;754.04
4606;2005-02-03;755.22;748.9;750.12
4607;2005-02-04;757.98;750.15;755.57
4608;2005-02-07;765.69;758.61;765.69
4609;2005-02-08;766.75;762.57;762.98
4610;2005-02-09;771.69;759.3;769.05
4611;2005-02-10;763.0;754.69;755.63
4612;2005-02-11;767.98;758.54;766.82
4613;2005-02-14;770.92;763.68;765.38
4614;2005-02-15;773.49;764.08;770.4
4615;2005-02-16;769.83;759.82;764.56
4616;2005-02-17;768.76;760.29;764.11
4617;2005-02-18;764.01;758.02;758.02
4618;2005-02-21;764.2;758.14;760.86
4619;2005-02-22;760.84;754.08;758.64
4620;2005-02-23;761.54;750.6;759.16
4621;2005-02-24;764.57;759.19;761.61
4622;2005-02-25;770.03;764.17;769.89
4623;2005-02-28;774.52;769.06;769.97
4624;2005-03-01;774.25;765.36;772.09
4625;2005-03-02;776.56;769.92;776.54
4626;2005-03-03;780.03;774.77;775.55
4627;2005-03-04;784.17;776.26;784.17
4628;2005-03-07;787.39;778.74;780.47
4629;2005-03-08;779.87;775.62;775.78
4630;2005-03-09;780.08;772.71;775.63
4631;2005-03-10;774.64;765.82;766.64
4632;2005-03-11;774.5;768.78;771.22
4633;2005-03-14;774.6;766.25;773.37
4634;2005-03-15;779.52;774.16;778.35
4635;2005-03-16;777.16;765.17;765.43
4636;2005-03-17;768.66;764.22;766.6
4637;2005-03-18;769.6;763.63;764.26
4638;2005-03-21;767.37;759.22;760.17
4639;2005-03-22;768.37;760.53;766.32
4640;2005-03-23;769.16;759.01;769.11
4641;2005-03-24;772.31;768.26;770.48
4642;2005-03-29;775.24;766.56;771.08
4643;2005-03-30;769.69;764.62;769.49
4644;2005-03-31;775.2;769.4;770.39
4645;2005-04-01;779.93;770.96;778.64
4646;2005-04-04;777.62;772.52;775.46
4647;2005-04-05;784.13;777.57;784.13
4648;2005-04-06;789.47;783.88;789.39
4649;2005-04-07;790.31;785.09;788.29
4650;2005-04-08;791.48;788.53;791.09
4651;2005-04-11;792.81;785.57;792.3
4652;2005-04-12;792.3;786.17;787.77
4653;2005-04-13;794.03;789.35;791.83
4654;2005-04-14;797.19;787.38;796.37
4655;2005-04-15;792.9;782.44;784.29
4656;2005-04-18;783.15;768.22;772.86
4657;2005-04-19;778.91;772.33;773.9
4658;2005-04-20;780.77;773.08;773.1
4659;2005-04-21;778.4;771.03;775.28
4660;2005-04-22;787.22;781.55;785.96
4661;2005-04-25;786.65;779.53;786.16
4662;2005-04-26;786.73;775.73;780.32
4663;2005-04-27;779.18;755.18;757.05
4664;2005-04-28;760.05;742.84;748.24
4665;2005-04-29;753.97;744.84;749.54
4666;2005-05-02;757.47;750.11;754.79
4667;2005-05-03;760.26;753.37;757.64
4668;2005-05-04;760.61;755.26;756.54
4669;2005-05-06;769.16;757.69;766.25
4670;2005-05-09;770.26;765.02;768.8
4671;2005-05-10;773.62;762.93;765.45
4672;2005-05-11;768.34;760.1;762.13
4673;2005-05-12;771.85;763.28;770.4
4674;2005-05-13;775.34;767.55;775.2
4675;2005-05-16;775.47;769.95;774.92
4676;2005-05-17;778.98;773.52;776.08
4677;2005-05-18;783.58;776.65;781.66
4678;2005-05-19;786.46;781.64;785.11
4679;2005-05-20;787.92;783.34;784.58
4680;2005-05-23;787.77;783.25;784.34
4681;2005-05-24;785.99;782.75;784.64
4682;2005-05-25;787.21;782.56;783.17
4683;2005-05-26;791.24;783.17;790.13
4684;2005-05-27;793.65;787.71;790.72
4685;2005-05-30;793.8;788.07;793.8
4686;2005-05-31;796.92;792.31;792.39
4687;2005-06-01;796.79;792.01;795.58
4688;2005-06-02;797.05;789.28;789.97
4689;2005-06-03;793.76;785.5;787.58
4690;2005-06-07;793.85;786.21;793.48
4691;2005-06-08;798.12;791.74;796.64
4692;2005-06-09;797.49;793.35;794.6
4693;2005-06-10;801.37;795.76;799.59
4694;2005-06-13;803.35;797.85;801.17
4695;2005-06-14;807.8;799.96;807.62
4696;2005-06-15;809.35;802.38;804.45
4697;2005-06-16;809.8;804.45;809.8
4698;2005-06-17;812.59;808.35;808.62
4699;2005-06-20;813.31;806.57;811.85
4700;2005-06-21;818.98;812.43;818.37
4701;2005-06-22;820.57;816.51;818.93
4702;2005-06-23;828.93;819.5;828.23
4703;2005-06-27;825.35;809.52;809.91
4704;2005-06-28;816.0;810.49;814.28
4705;2005-06-29;823.22;814.86;821.26
4706;2005-06-30;825.88;818.76;822.49
4707;2005-07-01;830.15;819.02;830.15
4708;2005-07-04;833.95;830.04;832.34
4709;2005-07-05;833.0;828.25;830.03
4710;2005-07-06;834.63;829.13;831.58
4711;2005-07-07;830.43;799.11;818.54
4712;2005-07-08;832.46;819.7;832.23
4713;2005-07-11;846.39;833.97;845.63
4714;2005-07-12;848.08;841.2;843.81
4715;2005-07-13;850.15;850.15;850.15
4716;2005-07-14;849.89;849.89;849.89
4717;2005-07-15;851.92;847.3;848.46
4718;2005-07-18;853.08;847.4;849.75
4719;2005-07-19;852.5;847.51;852.5
4720;2005-07-20;851.34;843.6;846.8
4721;2005-07-21;855.74;847.71;852.79
4722;2005-07-22;852.52;852.52;852.52
4723;2005-07-25;852.41;852.41;852.41
4724;2005-07-26;859.3;852.34;854.52
4725;2005-07-27;862.29;855.1;861.49
4726;2005-07-28;866.81;861.61;863.8
4727;2005-07-29;869.01;862.52;863.84
4728;2005-08-01;866.66;861.88;862.97
4729;2005-08-02;871.11;862.97;870.87
4730;2005-08-03;871.15;864.78;869.22
4731;2005-08-04;871.69;861.57;863.53
4732;2005-08-05;860.88;860.88;860.88
4733;2005-08-08;861.0;861.0;861.0
4734;2005-08-09;863.79;858.69;863.67
4735;2005-08-10;876.2;863.53;874.86
4736;2005-08-11;874.28;866.72;870.16
4737;2005-08-12;872.0;866.0;866.86
4738;2005-08-15;867.3;867.3;867.3
4739;2005-08-16;865.51;865.51;865.51
4740;2005-08-17;864.93;858.27;861.34
4741;2005-08-18;864.37;857.1;861.41
4742;2005-08-19;868.97;860.8;866.47
4743;2005-08-22;869.63;864.52;866.94
4744;2005-08-23;866.36;859.0;859.25
4745;2005-08-24;859.83;846.42;849.47
4746;2005-08-25;848.9;838.9;839.94
4747;2005-08-26;844.79;832.32;833.86
4748;2005-08-29;842.08;826.2;841.07
4749;2005-08-30;847.37;837.66;838.33
4750;2005-08-31;850.26;838.28;849.51
4751;2005-09-01;855.56;849.36;851.89
4752;2005-09-02;853.68;845.91;853.67
4753;2005-09-05;858.61;851.3;856.21
4754;2005-09-06;864.47;856.59;860.39
4755;2005-09-07;865.99;861.51;863.54
4756;2005-09-08;865.28;858.56;860.78
4757;2005-09-09;869.46;861.36;868.93
4758;2005-09-12;873.66;868.05;869.58
4759;2005-09-13;870.98;863.9;869.2
4760;2005-09-14;874.96;867.8;873.03
4761;2005-09-15;872.94;868.17;869.44
4762;2005-09-16;874.63;868.66;872.43
4763;2005-09-19;876.49;869.67;872.39
4764;2005-09-20;875.47;869.67;872.68
4765;2005-09-21;872.44;863.48;864.05
4766;2005-09-22;868.41;859.16;867.9
4767;2005-09-23;870.34;867.0;870.03
4768;2005-09-26;883.04;871.19;882.83
4769;2005-09-27;884.94;880.23;882.77
4770;2005-09-28;892.25;882.77;890.36
4771;2005-09-29;895.46;888.36;890.99
4772;2005-09-30;898.98;891.96;896.29
4773;2005-10-03;905.55;896.87;905.38
4774;2005-10-04;906.91;900.87;902.79
4775;2005-10-05;901.63;893.85;898.5
4776;2005-10-06;896.18;885.54;889.51
4777;2005-10-07;890.27;885.9;888.13
4778;2005-10-10;895.75;824.91;892.06
4779;2005-10-11;897.17;890.86;892.51
4780;2005-10-12;891.93;881.69;882.77
4781;2005-10-13;884.78;872.67;873.94
4782;2005-10-14;879.45;872.14;876.33
4783;2005-10-17;880.93;872.75;872.89
4784;2005-10-18;874.35;868.62;870.06
4785;2005-10-19;867.74;855.34;856.5
4786;2005-10-20;866.55;857.8;858.7
4787;2005-10-21;858.75;851.0;854.6
4788;2005-10-24;864.96;852.53;863.5
4789;2005-10-25;877.78;865.24;870.78
4790;2005-10-26;878.72;870.17;872.91
4791;2005-10-27;872.33;860.97;862.86
4792;2005-10-28;865.05;856.46;862.66
4793;2005-10-31;882.63;882.63;882.63
4794;2005-11-01;885.81;885.81;885.81
4795;2005-11-02;888.65;888.65;888.65
4796;2005-11-03;898.81;889.23;898.24
4797;2005-11-04;900.99;894.94;896.62
4798;2005-11-07;904.29;896.96;901.61
4799;2005-11-08;907.04;898.5;899.28
4800;2005-11-09;902.37;895.29;900.97
4801;2005-11-10;907.0;900.09;900.64
4802;2005-11-11;914.82;902.38;914.1
4803;2005-11-14;918.08;912.74;914.3
4804;2005-11-15;916.34;909.72;911.53
4805;2005-11-16;913.63;907.74;912.46
4806;2005-11-17;917.35;912.37;914.41
4807;2005-11-18;923.3;915.57;918.98
4808;2005-11-21;924.88;918.44;922.74
4809;2005-11-22;926.0;915.4;916.84
4810;2005-11-23;922.59;916.83;921.71
4811;2005-11-24;923.84;914.73;917.62
4812;2005-11-25;923.57;916.68;919.65
4813;2005-11-28;926.58;918.9;921.8
4814;2005-11-29;922.74;916.56;919.32
4815;2005-11-30;919.66;911.11;911.16
4816;2005-12-01;927.74;911.73;927.16
4817;2005-12-02;935.97;925.87;933.69
4818;2005-12-05;937.65;926.98;926.98
4819;2005-12-06;940.43;926.98;936.08
4820;2005-12-07;940.84;935.5;936.78
4821;2005-12-08;943.05;933.21;943.05
4822;2005-12-09;945.29;939.66;943.16
4823;2005-12-12;947.89;940.02;940.29
4824;2005-12-13;943.31;937.47;942.78
4825;2005-12-14;942.78;935.2;937.12
4826;2005-12-15;938.71;932.8;934.79
4827;2005-12-16;944.43;934.87;943.57
4828;2005-12-19;947.7;941.77;943.72
4829;2005-12-20;944.57;937.8;943.73
4830;2005-12-21;949.5;944.31;949.27
4831;2005-12-22;952.68;948.34;951.31
4832;2005-12-23;959.7;951.12;958.44
4833;2005-12-27;965.5;958.4;964.64
4834;2005-12-28;964.39;959.43;961.12
4835;2005-12-29;966.74;960.94;966.74
4836;2005-12-30;966.71;959.07;960.01
4837;2006-01-02;963.88;959.18;963.39
4838;2006-01-03;971.79;963.37;967.6
4839;2006-01-04;975.19;968.19;973.61
4840;2006-01-05;974.42;971.07;972.89
4841;2006-01-09;982.67;974.65;982.63
4842;2006-01-10;984.22;972.45;975.42
4843;2006-01-11;979.8;975.19;979.78
4844;2006-01-12;979.12;972.02;976.02
4845;2006-01-13;974.88;964.3;967.26
4846;2006-01-16;971.93;963.03;971.64
4847;2006-01-17;971.08;959.18;960.77
4848;2006-01-18;958.43;940.97;941.61
4849;2006-01-19;950.15;943.2;943.44
4850;2006-01-20;950.23;935.87;935.87
4851;2006-01-23;936.2;922.17;935.14
4852;2006-01-24;938.58;928.55;929.22
4853;2006-01-25;938.88;929.8;938.88
4854;2006-01-26;947.41;937.99;946.16
4855;2006-01-27;961.13;947.91;959.35
4856;2006-01-30;962.57;956.4;958.99
4857;2006-01-31;966.88;955.26;961.98
4858;2006-02-01;970.76;962.42;968.9
4859;2006-02-02;975.83;968.65;969.68
4860;2006-02-03;970.68;961.78;963.14
4861;2006-02-06;969.34;963.09;968.45
4862;2006-02-07;972.21;960.9;961.71
4863;2006-02-08;967.5;952.6;965.81
4864;2006-02-09;978.97;965.81;977.4
4865;2006-02-10;976.4;967.28;968.57
4866;2006-02-13;974.14;968.58;973.37
4867;2006-02-14;980.45;973.61;977.83
4868;2006-02-15;979.66;974.22;976.12
4869;2006-02-16;984.57;977.87;983.58
4870;2006-02-17;989.9;982.89;982.89
4871;2006-02-20;986.41;980.57;985.77
4872;2006-02-21;997.66;986.35;993.51
4873;2006-02-22;1002.26;991.42;1001.06
4874;2006-02-23;1007.96;1000.41;1001.66
4875;2006-02-24;1010.74;1001.64;1010.74
4876;2006-02-27;1015.81;1009.15;1015.71
4877;2006-02-28;1016.66;993.28;995.01
4878;2006-03-01;1006.29;994.58;1006.0
4879;2006-03-02;1012.39;1001.52;1005.82
4880;2006-03-03;1011.75;1004.07;1010.05
4881;2006-03-06;1018.85;1009.47;1014.78
4882;2006-03-07;1014.19;1002.97;1006.28
4883;2006-03-08;1009.15;996.95;997.44
4884;2006-03-09;1008.99;998.02;1007.76
4885;2006-03-10;1010.1;1002.56;1009.43
4886;2006-03-13;1018.96;1010.6;1018.36
4887;2006-03-14;1020.66;1014.87;1017.71
4888;2006-03-15;1027.46;1018.88;1024.44
4889;2006-03-16;1033.13;1022.34;1030.2
4890;2006-03-17;1037.42;1030.6;1034.06
4891;2006-03-20;1046.48;1035.23;1041.37
4892;2006-03-21;1046.24;1037.76;1045.12
4893;2006-03-22;1048.89;1038.41;1047.12
4894;2006-03-23;1056.27;1048.29;1054.54
4895;2006-03-24;1063.92;1053.9;1063.74
4896;2006-03-27;1063.62;1056.66;1056.92
4897;2006-03-28;1061.01;1051.53;1052.67
4898;2006-03-29;1060.77;1044.98;1059.93
4899;2006-03-30;1069.85;1061.11;1069.34
4900;2006-03-31;1067.58;1059.06;1059.94
4901;2006-04-03;1076.59;1060.53;1076.5
4902;2006-04-04;1075.33;1066.14;1066.14
4903;2006-04-05;1071.43;1065.37;1071.43
4904;2006-04-06;1073.61;1059.7;1060.67
4905;2006-04-07;1065.22;1055.18;1055.71
4906;2006-04-10;1059.97;1052.32;1059.14
4907;2006-04-11;1058.0;1044.82;1046.21
4908;2006-04-12;1051.17;1037.35;1049.55
4909;2006-04-13;1054.96;1050.14;1052.03
4910;2006-04-18;1051.53;1044.57;1049.68
4911;2006-04-19;1062.89;1050.37;1061.41
4912;2006-04-20;1067.51;1058.44;1064.9
4913;2006-04-21;1068.12;1060.15;1062.79
