id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;Stoch_Sk1383;Stoch_Sd1383;Stoch_Sk533;Stoch_Sd533;Stoch_Sk2177;Stoch_Sd2177;Stoch_Sk211414;Stoch_Sd211414;Stoch_Sk31414;Stoch_Sd31414;MACD_12_26_9;MACDS_12_26_9;MACD_5_35_5;MACDS_5_35_5;MACD_12_26_9Diff;MACDS_12_26_9Diff;MACD_5_35_5Diff;MACDS_5_35_5Diff;MACD_12_26_9DiffDirChange;MACDS_12_26_9DiffDirChange;MACD_5_35_5DiffDirChange;MACDS_5_35_5DiffDirChange;week_of_year;day_of_year;day_of_month;day_week__0;day_week__1;day_week__2;day_week__3;day_week__4;month_year__1;month_year__2;month_year__3;month_year__4;month_year__5;month_year__6;month_year__7;month_year__8;month_year__9;month_year__10;month_year__11;month_year__12;week_month__1;week_month__2;week_month__3;week_month__4;week_month__5;week_month__6
221;0.7549249775120687;0.8363502728808903;0.56;0.57;-0.021389225092267282;-0.0652681826970592;0.009014903449249951;0.008221419425413115;41.48872916884739;50.25759317821965;-7.669344270074255;-5.415537906880743;35.537979888562596;44.94191303205787;19.025560067078075;19.025560067078075;55.12853775075943;55.12853775075943;85.96301730954158;85.96301730954158;85.96301730954158;85.96301730954158;16.541467112160035;24.45522794447925;24.838257736448888;37.19481186953031;-3.4007040382332434;-1.9784402080798031;-8.160500608088341;-6.178277066540701;0.0;0.0;0.0;0.0;47;324;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
222;0.7068863482037464;0.8042723054990036;0.54;0.565;-0.015498997362078697;-0.059839448932098624;0.005890227730188581;0.005428733764960579;37.399574247743686;47.15762565780122;-4.089154921103699;-3.0999675204184243;28.65320578186491;36.716983645462115;14.337295223042053;14.337295223042053;46.734909610715725;46.734909610715725;83.83398546235806;83.83398546235806;83.83398546235806;83.83398546235806;12.974625086625108;22.159107372908426;16.754065358459002;30.381229699173204;-3.5668420255349247;-2.296120571570828;-8.084192377989893;-6.813582170357102;0.0;0.0;0.0;0.0;47;325;21;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
223;0.7287851050048936;0.8188952790618519;0.54;0.565;-0.017146102130055258;-0.061492870990482326;-0.0016471047679765607;-0.0016534220583837025;40.3761033400628;48.70302004699091;2.976529092319105;1.5453943891896813;20.246107382316712;28.14576435091475;13.872989074498188;13.872989074498188;38.72683409509396;38.72683409509396;81.2695920937116;81.2695920937116;81.2695920937116;81.2695920937116;10.357698336287283;19.798825565584195;12.487078947160626;24.41651278183568;-2.616926750337825;-2.3602818073242275;-4.266986411298376;-5.964716917337526;0.0;0.0;0.0;0.0;47;326;22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
224;0.8245937252396794;0.8828718295805946;0.56;0.565;-0.02621790155076911;-0.07053668951865008;-0.009071799420713851;-0.009043818528167763;51.57018081196791;54.88748829629404;11.19407747190511;6.18446824930313;20.1080534194823;23.00245552788799;28.795462260681038;28.795462260681038;32.92010402552189;32.92010402552189;78.4484191505436;78.4484191505436;78.4484191505436;78.4484191505436;9.61330259358624;17.761720971184605;14.527576226210384;21.120200596627246;-0.7443957427010446;-2.0371045943995902;2.0404972790497595;-3.2963121852084316;0.0;0.0;1.0;0.0;48;329;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
225;0.8189576919882691;0.8791083481198392;0.56;0.56;-0.024577616646721614;-0.06943089232236191;0.0016402849040474956;0.001105797196288172;50.9450137505905;54.47355678975831;-0.6251670613774181;-0.4139315065357323;24.04880018293663;21.467653661578566;50.371102513342706;50.371102513342706;28.141550899933105;28.141550899933105;75.44121264327039;75.44121264327039;75.44121264327039;75.44121264327039;8.836768657354924;15.976730508418667;15.251624305126825;19.164008499460444;-0.7765339362313171;-1.7849904627659363;0.7240480789164394;-1.9561920971668056;0.0;0.0;0.6;0.0;48;330;26;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
226;0.8018360019090123;0.8676752780303472;0.54;0.56;-0.021835447813363426;-0.06712276679766638;0.0027421688333581877;0.002308125524695531;48.94232877611454;53.16845180238978;-2.0026849744759545;-1.305104987368523;25.64075453273693;23.265869378385304;69.52068585148247;69.52068585148247;25.49140937304711;25.49140937304711;72.32031040719;72.32031040719;72.32031040719;72.32031040719;7.87320097902716;14.356024602540367;14.538974219534795;17.622330406151892;-0.9635676783277632;-1.620705905878301;-0.7126500855920312;-1.5416780933085477;0.0;0.0;-1.0;0.0;48;331;27;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
227;0.7884175013166365;0.8587150260307863;0.52;0.56;-0.019611848463677337;-0.06517910114171865;0.0022235993496860893;0.0019436656559477239;47.32241209539528;52.119914246703395;-1.6199166807192569;-1.04853755568638;30.80137481200772;26.83030984256044;70.23054166541807;70.23054166541807;25.48151646469205;25.48151646469205;68.98360071732968;68.98360071732968;68.98360071732968;68.98360071732968;6.829115749807214;12.850642831993735;13.126583902318773;16.12374823820752;-1.0440852292199452;-1.5053817705466308;-1.4123903172160226;-1.4985821679443738;0.0;0.0;-0.6;0.0;48;332;28;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
228;0.7613118671174259;0.8406151413707343;0.5;0.555;-0.01601802797283625;-0.061907613457593;0.0035938204908410884;0.0032714876841256554;44.050006699582475;49.986375992041395;-3.2724053958128114;-2.133538254662;35.82311495011389;30.75508143161953;57.69591100274742;57.69591100274742;27.64591157149787;27.64591157149787;65.51224765777874;65.51224765777874;65.51224765777874;65.51224765777874;5.530422664238131;11.386598798442614;10.591424834028658;14.279640436814564;-1.2986930855690844;-1.4640440335511204;-2.5351590682901133;-1.844107801392953;0.0;0.0;-0.36;0.0;48;333;29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
229;0.6355533897260675;0.7566394660894069;0.5;0.55;-0.0017002031566369078;-0.04856900390652005;0.01431782481619934;0.01333860955107295;32.473755711463276;41.53460457536522;-11.576250988119185;-8.451771416676179;36.181600939168966;34.268696900430214;39.12292979408081;39.12292979408081;30.927089317436828;30.927089317436828;61.60697605844378;61.60697605844378;61.60697605844378;61.60697605844378;2.580839185068726;9.62544687576784;2.2907277385490943;10.28333620405941;-2.9495834791694047;-1.7611519226747774;-8.300697095479562;-3.9963042327551563;0.0;0.0;-0.21600000000000003;0.0;49;336;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
230;0.5864959312395663;0.7238811718618982;0.5;0.545;0.00443531929485702;-0.043037056342183945;0.006135522451493928;0.005531947564336101;29.153044310492568;38.79314362946468;-3.3207114009707115;-2.7414609459005423;35.56871882315324;35.857811570812046;25.958385393047163;25.958385393047163;34.567539400394914;34.567539400394914;57.4801739299371;57.4801739299371;57.4801739299371;57.4801739299371;-0.4886075086972141;7.6026359988748275;-5.516916872281627;5.016585178612399;-3.06944669376594;-2.0228108768930118;-7.807644610830722;-5.266751025447012;0.0;0.0;-0.13;0.0;49;337;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
