id;NormKurs5;NormKurs200;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI2_diff;RSI3_diff;RSI5_diff;RSI9_diff;RSI10_diff;RSI14_diff;RSI20_diff;RSI25_diff;Stoch_Sk1433;Stoch_Sd1433;Stoch_Sk1338;Stoch_Sd1338;Stoch_Sk533;Stoch_Sd533;Stoch_Sk2177;Stoch_Sd2177;Stoch_Sk211414;Stoch_Sd211414;Stoch_Sk31414;Stoch_Sd31414;MACD_12_26_9;MACDS_12_26_9;MACD_5_35_5;MACDS_5_35_5;MACD_12_26_9Diff;MACDS_12_26_9Diff;MACD_5_35_5Diff;MACDS_5_35_5Diff;MACD_12_26_9DiffDirChange;MACDS_12_26_9DiffDirChange;MACD_5_35_5DiffDirChange;MACDS_5_35_5DiffDirChange;week_of_year;day_of_year;day_of_month;day_week__0;day_week__1;day_week__2;day_week__3;day_week__4;month_year__1;month_year__2;month_year__3;month_year__4;month_year__5;month_year__6;month_year__7;month_year__8;month_year__9;month_year__10;month_year__11;month_year__12;week_month__1;week_month__2;week_month__3;week_month__4;week_month__5;week_month__6
35;0.014422389214699044;;;;;;;58.5765188806606;60.76003969520978;-53.565342277834844;-39.93569787024524;-26.345053982202437;-14.550805955997134;-13.051054046393034;-9.42093042100175;-7.0384188620972665;-6.055400027584952;90.72643865940059;92.00000012332218;90.56274799664385;92.8874294872241;68.78200255551664;71.7343369190781;91.55408548146089;93.16299224519364;91.30350348348074;;75.63208796142008;64.17067334848622;25.630296764827108;23.703816283148953;58.683103666106035;63.290446181407724;-1.507515307408994;0.4816201204195387;-6.912040011624185;-2.3036712576508407;-1.0;0.0;0.0;-1.0;8;52;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
36;0.0;;;;;;;30.61642596496697;38.21936821261563;-17.94581383168952;-26.08356584903838;-31.210376230742064;-27.96009291569363;-26.70204247114954;-22.54067148259415;-18.757129533725696;-16.896645502312168;59.446299967303325;81.07354674090693;79.08793652297602;87.91473957348019;38.042778057915974;60.36491872589267;81.8881004351613;91.63761265303818;87.22692900770546;;68.88137707766802;65.1173274617475;17.703548626374868;22.503762751794135;30.772125164970475;52.45100584259531;-7.92674813845224;-1.2000535313548184;-27.91097850113556;-10.839440338812416;-0.6;-1.0;0.0;-0.6;9;55;24;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
37;0.0;;;;;;;25.6657210454293;33.422880292253474;-1.1645070282059502;-2.3083790542452425;-3.8963945645396887;-4.950704919537671;-4.974565749293895;-4.7964879203621535;-4.397796964197866;-4.134748783524849;28.482015906185236;59.55158484429638;67.82705641073728;79.15924697678572;11.516667262792522;39.447149292075046;69.01596976955052;88.24165462004056;80.9018228850421;;62.49569213912948;65.6509528252611;8.973212043526246;19.79765261014056;4.556487494533712;36.48616639324145;-8.730336582848622;-2.706110141653575;-26.215637670436763;-15.96483944935386;-0.36;-0.6;0.0;-0.36;9;56;25;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
38;0.09985327918731901;;;;;;;31.243815712371866;37.207657016406564;24.848695881575065;15.457839913632956;9.589336588129518;5.578094666942565;5.065587285459522;3.7847767241530903;2.9021344462461798;2.526347239052427;14.861124500272984;34.26314679125385;60.74458904824267;69.219860660652;14.861124500272979;21.47352327366049;61.044498151355114;83.60202683659907;77.2831953934004;;59.668137684534535;66.00637015498432;3.06478896529984;16.45107988117242;-8.434044973788104;21.512762604231597;-5.908423078226406;-3.346572728968141;-12.990532468321817;-14.97340378900985;-0.216;-0.36;0.0;-0.216;9;57;26;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
39;0.0;;;;;;;22.41049134572656;28.936452458499467;-18.79844488421348;-11.23705219224655;-9.07959423839106;-8.833324366645307;-8.744938757093035;-8.271204557907097;-7.590057242706926;-7.161683212997332;17.764812203498924;20.36931753665238;50.96428497086657;59.84531014328218;17.968773404126363;14.782188389063954;50.82074252754915;77.4997677357094;72.17864938066296;;56.41988482132056;66.16229913696178;-6.426253149724516;11.875613274993032;-33.26541921358739;3.2533686649586038;-9.491042115024356;-4.575466606179386;-24.83137423979929;-18.259393939272993;-0.13;-0.216;0.0;-0.13;9;58;27;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
40;0.0;;;;;;;17.545574112733245;23.94020228053783;-4.376408007420817;-4.030320539714678;-4.205994578139075;-4.864917232993314;-4.936689070342833;-4.996250177961638;-4.837836026388295;-4.681607969488763;20.011942674502613;17.545959792758175;41.49247069812869;51.067114905745974;20.650438425881664;17.826778776760335;37.87448009559848;69.43277561259931;66.10895252648382;;52.41485504992817;66.07665913520101;-17.99699836064383;5.901090947865661;-62.936739675431454;-18.81000078183808;-11.570745210919313;-5.974522327127372;-29.67132046184406;-22.063369446796685;0.0;-0.13;0.0;0.0;9;59;28;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
41;0.09085324113956887;;;;;;;21.2950717488339;26.602516432564656;17.052483333785307;10.120778067042416;6.14278748469412;3.7494976361006565;3.445496660423167;2.662314152026827;2.089924739505836;1.8347967035470738;12.092823164570499;16.623192680857347;30.740981700951334;41.06591245664887;15.173222836536914;17.93081155551498;26.16364336280208;59.76593140335393;59.997598095160875;;47.33082368676032;65.30355535619692;-26.036445219790266;-0.4864162856655252;-77.59484284260316;-38.40494813542644;-8.039446859146437;-6.387507233531186;-14.658103167171703;-19.594947353588356;0.0;0.0;0.0;0.0;10;62;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
42;0.2270889169089771;;;;;;;26.902510291536373;30.52933383193852;27.508158787572665;16.365670861980583;9.514777800718033;5.6074385427024716;5.131886834788297;3.9268173993738635;3.061896363626719;2.6799419928378256;13.767082066886816;15.290615968653308;21.33961932125992;31.191023906779986;21.965534825575123;19.263065362664566;17.289017569901443;49.15663598741687;54.421551525681174;;44.7839077243;63.92714802675984;-30.807558021459727;-6.5506446328243655;-81.10095126558895;-52.636949178813936;-4.77111280166946;-6.06422834715884;-3.5061084229857897;-14.232001043387498;0.0;0.0;0.0;0.0;10;63;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
43;0.6703314691943137;;;;;;;30.388306852092263;32.943085078319726;15.67306644105934;10.447454524544547;6.053807749706575;3.4857965605558903;3.1800176963833913;2.4137512463812065;1.8709707679937182;1.6329919234979968;18.485224000444944;14.78170974396742;15.374870408690134;22.485157143633796;33.35152850899365;23.49676205703523;17.070542089883247;39.89698479523429;49.47932126252227;;44.668708549230864;62.444812241911514;-33.42553184588496;-11.925622075436486;-79.12888376773549;-61.46759404178779;-2.617973824425235;-5.374977442612121;1.972067497853459;-8.830644862973855;0.0;0.0;1.0;0.0;10;64;4;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
44;0.4058252569960102;;;;;;;27.207122749471857;30.4591110744638;-36.26917198928061;-14.313940697544702;-5.714742137378423;-3.1811841026204064;-2.971232237486678;-2.483974003855927;-2.1371813762819514;-1.9725239434220896;19.003158784786276;17.085154950706013;16.547658965177252;17.754049565042433;41.240138761582806;32.185734032050526;18.623408014887268;32.69804740171097;43.8196888922189;;41.19310712432561;60.38262550553477;-36.77174539099428;-16.894846738548047;-82.25797582894415;-68.39772130417325;-3.346213545109322;-4.969224663111561;-3.1290920612086666;-6.930127262385454;0.0;0.0;-1.0;0.0;10;65;5;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
45;0.0;;;;;;;20.868236127057372;25.184472166355;-20.533358558138367;-16.029460762367407;-9.522338960412814;-6.338886622414485;-6.031733672477127;-5.274638908108798;-4.681288184430485;-4.379422053883559;14.084806270272408;17.19106301850121;16.854085750595917;16.258871708154434;33.22949870276458;35.940388657780346;13.965253678375252;25.97244104842813;37.50487591486519;;36.92423431643674;57.853486633271096;-43.297215736695534;-22.175320538177544;-97.75761044472438;-78.18435101769029;-6.525470345701251;-5.2804737996294975;-15.499634615780224;-9.786629713517044;0.0;0.0;-0.6;0.0;10;66;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
46;0.0;;;;;;;14.709619253063684;19.404133212397404;-4.93216287287606;-7.107187818045881;-6.91178931362958;-6.158616873993688;-6.063997035155031;-5.780338953957596;-5.462695839046145;-5.257866901527983;9.088772745752879;14.058912600270522;13.210238500745094;15.537327738839421;23.20748608437464;32.55904118290734;13.06868532411595;20.579290019366244;31.944713925832552;65.8777080107164;35.603181591864846;55.38348161164358;-54.82142409601488;-28.704541249745013;-129.75077436123934;-95.3731587988733;-11.524208359319346;-6.5292207115674685;-31.99316391651496;-17.188807781183016;0.0;0.0;-0.36;0.0;11;69;9;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
47;0.0;;;;;;;14.237262526360395;18.936402113395822;-0.25547950896833416;-0.41685984960749245;-0.47221467340005496;-0.4723567267032891;-0.47205616936510353;-0.4677310990015826;-0.4551744579447252;-0.4440783698338322;6.042045492137874;9.738541502721054;12.168085925397962;14.077470058912992;11.974465755507069;22.803816847548763;12.636309222445238;16.97383703748721;25.255394659021857;61.7776218263644;29.75742800072792;52.295870204696044;-63.91563736789158;-35.74676047337433;-149.89457674642927;-113.54696478139196;-9.094213271876697;-7.042219223629317;-20.14380238518993;-18.173805982518658;0.0;0.0;-0.216;0.0;11;70;10;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
48;0.0;;;;;;;13.047669917899784;17.7720903245206;-0.6965536655984166;-1.1172538627724684;-1.2209671523382521;-1.189592608460611;-1.1849263828445817;-1.1643117888752208;-1.126094195672433;-1.095463890356065;4.99013166998559;6.706983302625448;11.248500496124947;12.208941640756;9.04280830596953;14.741586715283745;10.91707534674397;14.795755892336052;18.540359354773024;56.85475402191795;24.302757054332346;48.57687019871282;-72.05378062798991;-43.00816450429745;-165.86579664180044;-130.9865754015281;-8.138143260098332;-7.261404030923117;-15.971219895371178;-17.43961062013615;0.0;0.0;-0.13;0.0;11;71;11;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
49;0.0;;;0.3139829689527525;;;;7.728655786835043;11.96937849194922;-0.9494029476907873;-2.667853401887577;-4.279415323087237;-5.3190141310647405;-5.460931683589481;-5.802711832571381;-5.95406615030867;-5.953692172752483;2.8567080525273476;4.629628404883604;9.798317420235847;11.071634613919585;5.1818534985662685;8.733042520014289;8.375600903689941;13.522410654305839;12.832309236795693;51.249668718583315;22.887148195872584;44.809374501173714;-90.35866108957111;-52.478263821352186;-217.24737108255636;-159.74017396187088;-18.304880461581206;-9.47009931705474;-51.38157444075591;-28.753598560342766;0.0;0.0;0.0;0.0;11;72;12;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
50;0.12784385571965104;;;0.2844778980825001;;-0.029505070870252392;;13.749993494604862;16.441865173820908;20.503040832933216;13.924856331373952;9.244486800858716;6.021337707769819;5.596677620229379;4.472486681871688;3.603359764384411;3.195736170398856;3.261446350215335;3.7027620242427575;8.314236483553314;9.787018133304704;5.808149436930826;6.677603747155541;5.9308288555061575;11.931023049394826;11.500685472694702;45.840651323225394;23.564656468328725;41.57246588622091;-101.72951212825114;-62.328513482731985;-238.81731219187373;-186.0992200385385;-11.37085103868003;-9.850249661379799;-21.56994110931737;-26.359046076667624;0.0;0.0;0.0;0.0;11;73;13;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
51;0.0;;;0.32332522313863077;;0.038847325056130644;;12.032643347887662;14.861091066201508;-9.178280081190788;-4.357776875452963;-2.388676805461653;-1.7173501467171999;-1.6698038248014928;-1.5807741076193995;-1.5305768006125398;-1.5035656832426483;7.133188163919961;4.417114188887548;7.0890275048349185;8.400527136208026;11.617086261631862;7.535696399042986;5.313360946348873;10.02958775388934;11.96838448061807;40.91683429433797;25.739542859350088;38.94702665195096;-113.2522014249007;-72.51325107116574;-261.11471201640916;-211.10438403116206;-11.52268929664956;-10.184737588433755;-22.297399824535432;-25.00516399262355;0.0;0.0;0.0;0.0;12;76;16;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
52;0.23867627146262468;;;0.2750892344142366;;-0.04823598872439416;;22.125805306634422;22.283446374393673;39.85226864467137;25.655721069577062;16.03448423434724;10.09316195874676;9.350854175703724;7.422355308192165;5.959583243535491;5.278990880778117;13.800037512946583;8.06489067569396;8.193177961460052;7.865480649949428;23.150997064225304;13.525410920929332;7.149270397215285;9.055875856580773;10.557262037795269;36.15069619750903;26.367141629969883;36.5683840766249;-117.50886983196324;-81.51237482332525;-258.19891214636846;-226.8025600695642;-4.256668407062534;-8.999123752159505;2.9157998700407006;-15.698176038402153;0.0;0.0;1.0;0.0;12;77;17;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
53;0.17082385771969658;;;0.3021345547406192;;0.02704532032638257;;20.020179781270997;20.69993134670185;-21.73086243944303;-9.42079013706374;-4.0503053798443105;-2.1056255253634255;-1.9397846245274586;-1.5835150276918242;-1.3720196755054133;-1.2842077780148138;16.869752515399608;12.600992730755385;9.654016001258777;8.312073822517915;31.14682438236802;21.971635902741728;7.703373828746065;8.289402785813646;10.386029576431008;31.736937640063882;28.97720667550636;34.608192780495315;-122.34063537217526;-89.67802693309525;-261.4565904291878;-238.3539035227721;-4.831765540212018;-8.165652109770008;-3.25767828281937;-11.551343453207892;0.0;0.0;-1.0;0.0;12;78;18;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
54;1.0;;;0.2552284210332256;;-0.04690613370739355;;29.25406413759878;27.46711306474458;35.74541972418854;23.55312113240673;14.775938837430608;9.233884356327785;8.545708188021958;6.767181718042732;5.426481096283936;4.804257554891471;21.013635133811604;17.22780838738593;11.83336968539821;9.893521216039012;43.63686785515119;32.64489643391484;9.531486919276654;7.845856742503849;11.083898070860943;27.806576607519396;34.63490502577931;33.33819635019897;-121.27469216439613;-95.99735997935544;-246.62705304375572;-241.11162002976667;1.065943207779128;-6.3193330462601836;14.829537385432104;-2.7577165069945693;1.0;0.0;1.0;0.0;12;79;19;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
55;0.5130308249009005;;;0.2720794296213334;;0.016851008588107785;;27.212035284541038;26.082245463170512;-24.17125666747046;-10.99741962186721;-4.469150040620157;-2.0420288530577437;-1.8338864991249366;-1.3848676015740686;-1.1205182945116263;-1.014408938351167;20.519182080564082;19.46752324325843;13.647674494003672;11.711686726886887;49.707359855798565;41.49701736443925;11.469159391528716;7.924725891758813;11.193117369136342;24.320542269946213;35.43930875924783;32.488802426805215;-121.05498995699782;-101.00888597488392;-239.678301763229;-240.63384727425415;0.21970220739831348;-5.011525995528487;6.9487512805267215;0.4777727555125182;0.6;0.0;0.6;1.0;12;80;20;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
56;0.0;;;0.3266498280599283;;0.0545703984385949;;22.70652537259586;22.935553514590154;-26.831944184576678;-17.837764768893624;-8.98641878294655;-4.505509911945179;-4.082443078351616;-3.146691948580358;-2.5801073238731327;-2.3489249898049422;17.372588176487678;19.63513513028779;14.313239880222579;13.264761353208153;39.31371273428798;44.21931348174591;11.991711257701281;8.441313085189005;10.183656080695611;21.16069259530439;31.726565290459128;31.556135110102304;-124.55049555568007;-105.71720789104316;-248.43968027617098;-243.23579160822644;-3.495505598682257;-4.708321916159235;-8.761378512941974;-2.601944333972284;-1.0;0.0;-1.0;-1.0;13;83;23;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57;1.0;;;0.23291715560266368;;-0.09373267245726463;;39.124596907656205;35.13757920464582;55.971985148782245;38.87909244314076;25.458715656667486;16.418071535060346;15.253923241846195;12.202025690055663;9.858798432913929;8.757519070359379;17.76628999473131;18.552686750594358;17.972416152099324;15.31111017544186;42.75446946010465;43.925180683397066;14.340442176821039;9.642686416805416;10.1356355161636;18.35042932770734;31.67767191018894;30.628203921599304;-118.5618416451814;-108.28613464187082;-223.90815090883484;-236.79324470842926;5.98865391049867;-2.568926750827657;24.531529367336134;6.442546899797179;1.0;0.0;1.0;1.0;13;84;24;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
58;1.0;;;0.17478343832801763;;-0.05813371727464606;;47.679079741569076;41.91428238627215;14.007785436473455;13.336343436335198;11.300898638290306;8.554482833912871;8.095711712251472;6.776703181626331;5.653859241198582;5.0947978090061525;26.692404663096486;20.610427611438492;23.798695752494226;18.69478392827204;57.626236838414144;46.56480634426893;17.869281854797;11.436389403726578;11.591321400572935;16.04840307830406;37.02333117034275;30.330362782029106;-107.51862596436126;-108.13263290636891;-186.90479980886698;-220.16376307524186;11.04321568082014;0.15350173550190505;37.00335109996786;16.629481633187396;0.6;1.0;0.6;0.6;13;85;25;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
59;1.0;;;0.15070915018754816;;-0.02407428814046947;;50.70409281881058;44.34495513942211;4.200915411851753;4.301935759284802;3.8529099137206018;3.0250130772415034;2.8747155149816734;2.4306727531499632;2.0418983462812648;1.8454462104476619;44.80155306566271;29.753415907830163;29.790150341653007;23.853754082082187;89.19408295032713;63.19159641628198;21.172617361007383;13.439724684268304;14.160943879111333;14.380979361464496;43.31195363799195;30.786628447854476;-95.700399229082;-105.64618617091153;-153.3868724531676;-197.90479953455045;11.818226735279268;2.4864467354573776;33.517927355699385;22.25896354069141;0.36;0.6;0.36;0.36;13;86;26;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
60;0.7111187020243732;;;0.18681422038783144;;0.03610507020028328;;44.55751302824164;40.47637495113377;-47.11967076435299;-26.785259758059446;-13.143875412438014;-6.146579790568943;-5.448352844725797;-3.868580188288341;-2.895945759463629;-2.5042860302746277;51.29586109860685;40.929939609122016;33.40936658997465;28.99940422804063;90.77303322216532;79.19778433696887;24.283653166807788;15.80833601827712;15.993513497776926;13.241607902317664;45.99462305301437;31.528874266508012;-89.46673933985653;-102.41029680470055;-143.77582129489065;-179.8618067879972;6.233659889225464;3.2358893662109836;9.61105115827695;18.04299274655324;0.216;0.36;0.216;0.216;13;87;27;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
61;0.7507176013426512;;;0.15718455429343298;;-0.02962966609439846;;48.6192266687256;43.5504749767359;22.35251236116968;11.186768629089912;6.325366660253522;4.0617136404839655;3.789361219366924;3.074100025602128;2.515974212173141;2.249075641166989;56.562495965241176;50.886636709836914;42.5971256637833;35.265547531803655;85.55204656321041;88.50638757856763;27.341414463987103;18.352611381807186;18.436450691631876;12.754540476075523;49.99051948974259;32.974095087151916;-81.17727790710296;-98.16369302518105;-126.75359461569974;-162.1590693972314;8.28946143275357;4.2466037795195035;17.022226679190908;17.702737390765805;0.13;0.216;0.13;0.13;14;90;30;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
62;1.0;;;0.12661504403094068;;-0.0305695102624923;;52.929315188250385;46.83559196643324;16.62287936992349;10.384519349619161;6.485702842750861;4.310088519524783;4.031119016319629;3.285116989697343;2.693093127940273;2.4079672677594175;68.8648726368302;58.90774323355941;51.67092141362496;42.55913788912764;84.31042597462964;86.8785019200018;31.933270841068996;21.276055874598654;21.701215116298858;12.980315887613084;56.400698115386476;35.2668051629415;-71.10675400500736;-92.75230522114632;-104.4580233803631;-142.92538739160864;10.070523902095601;5.411387804034732;22.295571235336638;19.233682005622768;0.0;0.13;0.0;0.0;14;91;31;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
63;0.10611259753422708;;;0.16579542059758762;;0.03918037656664694;;45.61749766810122;42.32974259553858;-48.97270745029112;-30.141314459682143;-15.589124112724413;-7.311817520149162;-6.456061820686017;-4.5058493708946585;-3.300852012900279;-2.8170342413392717;77.84510507206274;67.75749122471137;58.24421641193679;50.83742116311502;71.43460447240552;80.43235900341519;36.29040159520029;24.74729735138423;24.14105642645078;13.788083544017017;58.58663982115799;37.816768850461884;-66.90875030957613;-87.58359423883228;-104.16345883625513;-130.00474453982415;4.198003695431225;5.168710982314039;0.2945645441079705;12.920642851784493;0.0;0.0;0.0;0.0;14;92;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
64;0.12511720182518357;;;0.1596548927049927;;-0.006140527892594921;;45.796592969292604;42.456495424668056;1.731502057184585;0.7455198905947;0.3335002853872595;0.1790953011913814;0.16380020645089388;0.1267528291294724;0.10047732100354523;0.08856056060345452;81.47030506564596;76.06009425817963;66.20916016819609;58.70809933125262;54.987095186871905;70.24404187796902;38.24292646654988;28.161937964202632;26.29168432168546;14.844583461802072;59.732506243562476;40.40018669155001;-62.76150060734835;-82.61917551253549;-101.71571960781216;-120.57506956248682;4.147249702227782;4.964418726296785;2.4477392284429698;9.429674977337328;0.0;0.0;0.0;0.0;14;93;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
65;0.0;;;0.17250061410448672;;0.012845721399494026;;42.80941391193785;40.64458151820698;-16.160435794636008;-11.691195407573499;-6.403599853148826;-2.9871790573547514;-2.628215427907733;-1.8119139064610792;-1.3112099823402374;-1.1116333782585457;68.58357147019747;75.96632720263538;69.74661387427008;64.73333015146765;26.380722562676734;50.934140740651394;38.381334437180044;31.092231190257355;28.12530814598852;15.998649437899962;58.05062293810499;42.708120982889646;-60.59984713002086;-78.21530983603257;-104.56869686012942;-115.23961199503435;2.1616534773274907;4.403865676502917;-2.8529772523172596;5.335457567452465;0.0;0.0;-1.0;0.0;14;94;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
66;0.7276458115001119;;;0.12280586913498716;;-0.04969474496949956;;51.69330675104329;46.77524101940286;58.90103534336542;34.289919411301355;16.889525889894543;8.883892839105435;8.074059042098263;6.130659501195886;4.780376840016189;4.17844294109711;73.34515782750508;74.46634478778283;73.90761023774961;69.9544614267386;38.56298720599273;39.976934985180456;40.92246393171815;33.91363784321603;31.047540646362766;17.462240767083355;61.16211412159253;45.193476160862694;-53.69735571467845;-73.31171901176175;-88.69522129936377;-106.39148176314417;6.902491415342411;4.903590824270822;15.873475560765655;8.848130231890181;0.0;0.0;1.0;0.0;15;97;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
67;1.0;;;0.08228323372591431;;-0.040522635409072846;;58.10697356955377;51.50125876206742;13.360586284579313;13.494320164054074;9.91798238888228;6.413666818510485;5.948342245571382;4.72601774266456;3.786983111833976;3.3456830845584875;81.69803965258969;74.54225631676407;78.59652856760998;74.08358422654322;59.259850929110236;41.4011868992599;46.50721218038582;37.08843198801289;35.39543267359681;19.2486267025952;63.698395650949585;47.67356108768006;-43.71919488824574;-67.39321418705856;-63.27497444074538;-92.01931265567791;9.978160826432713;5.9185048247031915;25.420246858618384;14.372169107466263;0.0;0.0;0.6;0.0;15;98;7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
68;0.8932809624241518;;;0.08657120402950838;;0.004287970303594069;;56.18893457295304;50.39984485775651;-18.039886508481032;-9.548984442989692;-4.4687317560254485;-1.9180389966007354;-1.6654328802247775;-1.1014139043109097;-0.7648064583326359;-0.6336329810676773;93.14048780877344;82.7278950962894;83.71630127916573;78.74014669484178;84.81752195547472;60.880120030192565;52.14177644219005;40.63134084204189;39.74159545308857;21.295605087040027;62.64094406637925;49.67399244772292;-36.307935746302746;-61.1761584989074;-49.24786559567565;-77.76216363567715;7.411259141942992;6.217055688151163;14.027108845069733;14.257149020000753;0.0;0.0;0.36;0.0;15;99;8;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
69;0.8862228038563142;;;0.08325574953124092;;-0.0033154544982674644;;56.05127174698163;50.32319081307816;-1.8543545884265598;-0.8238323643870444;-0.3436741782612813;-0.137662825971411;-0.11851220787492167;-0.07665404467834946;-0.052334264285718746;-0.04301304910811865;93.51528604955267;89.45127117030525;83.19777929691215;81.83686971456262;87.27031112046735;77.11589466835078;58.19933148187014;44.3836352192992;45.06630116146956;23.71511821506383;62.54204260468969;51.609902008111625;-30.14745709382555;-54.97041821789103;-39.71231807108211;-65.07888178081214;6.160478652477195;6.205740281016368;9.53554752459354;12.683281854865015;0.0;0.0;0.216;0.0;15;100;9;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
70;1.0;;;0.053880634019130666;;-0.02937511551211025;;61.3218903733607;54.04458122260578;22.069176478743543;14.351674271010424;8.86730863355524;5.2706186263790755;4.833294353940673;3.721390409527615;2.903988548279962;2.5313075378016734;93.50153268562019;93.3857688479821;83.23612943339623;83.38340333649137;87.21889455315915;86.43557587636708;67.24265726249585;48.80538602891285;51.76652942884807;26.685323454217574;68.89965859582212;54.26512295849469;-22.019365282410945;-48.38020763079502;-22.67305373946624;-50.94360576703018;8.128091811414606;6.59021058709601;17.03926433161587;14.135276013781962;0.0;0.0;0.13;0.0;16;105;14;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
71;0.0;;;0.0891164542069396;;0.035235820187808936;;51.05929910171008;48.246117122265495;-62.366974276343115;-42.619489942305755;-23.056259398070623;-10.26259127165062;-8.893961910828885;-5.798464100340283;-3.943409328676644;-3.2249378888887605;84.59487624762959;90.53723166093414;81.55215082496657;82.66201985175832;59.16330637911312;77.88417068424654;73.39935784656026;53.82773336891433;55.82114215655508;29.948573928531253;64.28394574351113;56.594142518017705;-19.80687813349755;-42.66554173133552;-26.8691983503104;-42.91880329479025;2.2124871489133966;5.714665899459497;-4.196144610844158;8.024802472239926;0.0;0.0;-1.0;0.0;16;106;15;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
72;0.05774915962149898;;;0.08222912524889917;;-0.006887328958040437;;51.585696072598715;48.58915800832044;5.18076416977237;2.499596492749987;1.1136800246391587;0.5263969708886336;0.4709793294374478;0.34304088605494343;0.2586891464938006;0.22232716267068042;75.70657865372908;84.60099586232629;80.45999493326778;81.74942506387687;40.29690488528947;62.226368605853914;79.41579789958202;59.6897995778289;58.89856616838102;33.32766284051754;58.640916608031034;58.13825576356687;-17.59325066202973;-37.65108351747436;-28.12750896916964;-37.988371852916714;2.2136274714678166;5.014458213861161;-1.258310618859241;4.930431441873537;0.0;0.0;-0.6;0.0;16;107;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
